creator,genre,month,n_titles,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled,group,organisation,clipper,curiosity_gap,outrage,humor,question,breaking_live,episode_show,interview_guest,reaction,confrontation,listicle,howto_explainer,partial_month,low_n
@ABCNews,videos,2026-02,862,1.020094912541995,-0.1516725925380557,-0.3034769840231526,-0.3182022925681007,-0.2074724047494578,-0.2937576740891012,1.8801290778460968,0.0983531012875892,-0.7263522595509263,0.3715846691200686,0.0070260389386211,-0.0868172251970034,0.7341996314534803,-0.0872719428497294,-0.6842424988753416,-0.1385162032147628,0.0425727551286183,-0.4037719679034144,1.3909607634489485,-0.0928501987670947,-0.6032153352488098,0.1857439288552966,-0.0403198195321894,-0.1441267421536817,neutral,ABC News,False,0.012761020881670533,0.19721577726218098,0.001160092807424594,0.0568445475638051,0.0,0.12877030162412992,0.09164733178654293,0.01160092807424594,0.03944315545243619,0.0,0.027842227378190254,False,False
@ABCNews,videos,2026-03,995,0.4566920976059491,-0.1588622554988586,-0.289038857830577,-0.3278766421242693,-0.1017624759684539,-0.9583871692825576,1.7328371551228203,0.2594941535159042,-0.8268750593406895,0.4389816164296825,-0.2418349133879895,0.4632951924384526,0.5697673007843054,-0.0828646249654554,-0.6860383490139189,-0.1845158549116,0.1260835345208983,-0.7936219696469615,1.225583886064212,0.0337393430228873,-0.6275647562965985,0.1055753107324588,-0.2193723287091305,-0.1411316102106133,neutral,ABC News,False,0.01507537688442211,0.2733668341708543,0.0,0.044221105527638194,0.005025125628140704,0.15376884422110554,0.14974874371859295,0.004020100502512563,0.036180904522613064,0.0010050251256281408,0.06532663316582915,False,False
@ABCNews,videos,2026-04,873,0.8578226616936621,-0.0828011742335446,-0.2616658386751039,-0.3193061112198296,-0.0815035425983293,-0.5696705567308872,1.5830098983575729,0.0420358400473917,-0.4916748744288146,0.3705717085422462,-0.002980617096933,0.108412969594828,0.6420158683153449,0.0537996596408172,-0.7897263754801076,-0.1437122327469838,0.1952046651116133,-0.4737703922900013,1.0919626939780211,-0.1778538494299435,-0.4260000735814812,0.2332034470724858,0.006760086350258,-0.1966389522644589,neutral,ABC News,False,0.008018327605956471,0.22336769759450173,0.0,0.048109965635738834,0.003436426116838488,0.1706758304696449,0.12142038946162657,0.012600229095074456,0.030927835051546393,0.0,0.08018327605956473,False,False
@ABCNews,videos,2026-05,906,0.9293005230416634,-0.2164879121493891,-0.3663695121458688,-0.3408249304408127,-0.1416153550449077,-0.7753006364411258,1.777594832408646,0.2833965075385395,-0.6226027117600127,0.3253530036302666,0.0771720776725865,0.0450795589899423,0.8261254407101742,-0.0866480434256042,-0.7114283033247426,-0.1749012728999536,0.056663171076133,-0.6790317105241892,1.311766767427694,-0.030012922069394,-0.4605459391771475,0.1992098232151759,0.1211888092528394,-0.1763227590289263,neutral,ABC News,False,0.01434878587196468,0.19426048565121412,0.0011037527593818985,0.05849889624724062,0.004415011037527594,0.16666666666666666,0.10816777041942605,0.01434878587196468,0.025386313465783666,0.0,0.0673289183222958,False,False
@ABCNews,videos,2026-06,858,0.8416691146823336,-0.1495217844835682,-0.4106480518948772,-0.4313151864266313,-0.3186324657324272,-0.6283454010470414,1.7054143025069035,0.3824064877218284,-0.6146617229589594,0.0790355254251021,-0.0293510383581611,0.1131229733060922,0.6850693242521065,-0.0208950144647632,-0.7699631245292925,-0.2275544767536085,-0.0621465464225683,-0.5761550626675258,1.221251465625652,-0.0269062743738007,-0.439880267154773,-0.0013228441386353,-0.0537184511323468,-0.0802294358973707,neutral,ABC News,False,0.01048951048951049,0.23193473193473194,0.0,0.027972027972027972,0.002331002331002331,0.1317016317016317,0.10139860139860139,0.006993006993006993,0.026806526806526808,0.0,0.0780885780885781,False,False
@ABCNews,videos,2026-07,905,0.8644199684560524,-0.1447503794424831,-0.3121589729102473,-0.3807863063414591,-0.1816937927902514,-0.7648415897595687,1.6958239173406302,0.3377816574942711,-0.5377153262796799,0.1514571306074694,0.0331581700294274,0.0094868030191509,0.6349444112110775,0.0288312613957305,-0.7476601616692587,-0.1858869287826247,0.0812765474674307,-0.7233304831576697,1.2009578443834013,-0.0213185232404111,-0.4223983469011174,0.0706775219916949,-0.0423546468071199,-0.135423247145337,neutral,ABC News,False,0.0066298342541436465,0.22209944751381216,0.0,0.049723756906077346,0.0055248618784530384,0.112707182320442,0.07955801104972375,0.0055248618784530384,0.01878453038674033,0.0,0.06408839779005525,False,False
@ABCNews,videos,2026-08,801,0.67450665998523,-0.0846049629189587,-0.3305248046158808,-0.4156745253331029,-0.16367313587691,-0.7481166387802973,1.7068953448984474,0.3014361258080741,-0.5416297958222589,-0.0170780101248147,-0.0986047438385513,-0.0112751262781926,0.5399311884313176,0.0154898662128819,-0.7120409602674275,-0.2422193448946452,0.0798384553310846,-0.6935484694985282,1.2063190399076928,-0.0598095277168145,-0.4389146554606186,-0.067717463352499,-5.2467946838897066e-05,-0.0505233918170288,neutral,ABC News,False,0.004993757802746567,0.18726591760299627,0.0012484394506866417,0.04369538077403246,0.00749063670411985,0.15980024968789014,0.08739076154806492,0.0012484394506866417,0.018726591760299626,0.0,0.07240948813982521,False,False
@ABCNews,videos,2026-09,365,0.919677376680285,-0.356785733893477,-0.3431827531296774,-0.3046823644664066,-0.1329080822356567,-0.951237116562234,1.5834710303348143,0.8334913275462025,-0.6359763051371847,0.1161951689694296,-0.0458966728759639,0.0332546647119203,0.6662642349941174,-0.2682289600834003,-0.698926059236022,-0.1288904775361297,0.0321695745192368,-0.8544729841799334,1.097070374152327,0.0351960547882959,-0.4935180803832985,0.0347560400473814,0.0433395748144306,-0.0537302600322741,neutral,ABC News,False,0.00821917808219178,0.15342465753424658,0.0,0.038356164383561646,0.0027397260273972603,0.1643835616438356,0.07671232876712329,0.0,0.024657534246575342,0.0,0.0684931506849315,True,False
@ANINewsIndia,streams,2026-01,799,1.02330002969561,0.2240642744612505,2.6987460882201986,-0.312679497689326,-0.9895905244412068,1.467396499086492,1.6350776508792404,0.4277233615657368,-0.4914262675802865,-0.0470883431932764,1.3290672933055283,0.5634210670592493,0.540876635417121,0.311810296683738,1.4916113306085392,-0.0365922160309447,-0.3869114109958766,0.6600037536606196,0.6766142329235894,0.0695881160926318,-0.134130586749719,-0.4022482735456626,0.5042590376519622,0.168248940676913,neutral,ANI,False,0.06758448060075094,0.15143929912390489,0.0,0.0012515644555694619,0.6620775969962454,0.0,0.10763454317897372,0.008760951188986232,0.025031289111389236,0.0,0.0012515644555694619,False,False
@ANINewsIndia,streams,2026-02,741,1.0347364255073357,0.0175703141155731,2.7030949864910414,-0.3035985365391502,-1.0484661239369657,1.911657185651359,1.3810260271711758,0.4956888740192454,-0.323121876194584,-0.3589185059143674,1.3402745390205142,0.7075110637274654,0.4138090619907812,0.1175641523192286,1.4527094866554808,0.0066363650026991,-0.4549932387698111,1.0210943298261637,0.4257052982285282,0.0603883114270098,-0.0220300850275799,-0.7134235686551748,0.4145069228875369,0.2665082681075261,neutral,ANI,False,0.06612685560053981,0.16464237516869096,0.0,0.001349527665317139,0.689608636977058,0.0,0.10526315789473684,0.004048582995951417,0.07017543859649122,0.0,0.001349527665317139,False,False
