creator,genre,month,n_titles,lane,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled
@FoxNewsChannelClips,videos,2026-08,859,us_legacy_tv,0.4288839599112097,0.45070870918125094,0.18291550970076031,-0.2591733030611837,-0.5306239754793621,-0.6465229203030298,1.8015384162949715,-0.4007510341844131,0.4228126050134781,1.3833333494654958,0.5800875843034252,-0.19122737213028493,0.3343009679771386,0.3548940425196446,0.15821951639432197,-0.15682488485178156,-0.43861035878505705,-0.7524009304568489,1.4402640006678902,-0.4041775823079884,0.48489233433229767,1.1028644323804164,0.2769825588343487,-0.29702795044517394
@FoxNewsChannelClips,videos,2026-09,441,us_legacy_tv,0.522140478083049,0.9166490525481752,0.14008588836592648,-0.26519620986589576,-0.4636359722914545,-0.33126485228494656,1.6153741341030594,0.0927990177964664,0.305269125165627,1.1557809548432332,0.3103580835205618,0.1777888071506419,0.3848689017543052,0.7073004968489692,0.14901276241668066,-0.16182601955192763,-0.44336897240915046,-0.4905634580120534,1.1846108918391647,-0.21313967021635036,0.37299694056624005,0.8911733702784941,0.16229619621732733,0.13486695163228185
@FreshFitMiami,streams,2026-06,15,right_commentary,0.31820395994694917,0.2846287268619059,-0.45934697747483694,0.33553126342599693,0.7967381903334055,0.052016896455395666,-0.954560045034578,0.14285385105683537,-0.3267563298631723,-0.11602987458473023,-0.2259386752601769,0.45309200323941823,0.051742362736549315,0.17683512147944255,-0.3408563820324147,0.39343267806276927,0.5648224758235478,0.11247688821250944,-0.9218040433635278,0.22403240833512938,-0.2226362051936203,-0.18460124697148686,-0.33568145456902243,0.8549874738586377
@FreshFitMiami,streams,2026-08,22,right_commentary,1.628186354811975,0.16476914037070697,-0.6125735250403859,1.0835083991570114,0.43769002915836014,-0.6542092233545016,-0.8261561878676761,0.057361973588111,-0.33198526909285425,-0.07548611824134094,1.064870525560042,0.2984703033930801,1.0700661083642236,-0.26981867429528994,-0.3324599601950368,1.0391200753175205,-0.1995391401700693,-0.24029286927027016,-0.7288269109077583,0.373421732111205,-0.1980308909238677,-0.12445200507398683,1.0912330483565893,0.4539908388022337
@FreshFitMiami,videos,2026-06,17,right_commentary,0.698330098159946,1.4489400789112932,-0.8994186027065544,-0.03837443034678683,2.8849583039209743,0.2608486219764403,-0.8708796642088171,0.9794599629436935,-0.24567177606809212,-0.41721173531301275,1.1251520669524324,-1.4421066897336419,0.2927780002391826,1.3300888931993005,-0.7532956000711879,-0.10847087406046321,2.728405721660324,0.1562866416502688,-0.8084851509318359,0.9547495868976742,-0.10601047330738055,-0.4031017136652047,0.9002993300307418,-1.128861594553026
@FreshFitMiami,videos,2026-07,19,right_commentary,0.2908420313375126,0.7202419135857393,-0.8915347429941614,-0.10552400821151701,1.5880872959422054,0.5034932626698015,-0.6440312163499112,-0.29335376459028356,-0.8974724239525252,-0.5789278713532564,1.6840076764928191,-0.7740225406307595,0.10540450988760054,0.1224913758111234,-0.3896788780326102,-0.19253743189828676,0.9660423277360649,0.6346512956403587,-0.31204421004347466,0.031045315085365427,-0.6331899941287986,-0.4972097468377972,1.5197452404439795,-0.21972902426686539
@FreshFitMiami,videos,2026-08,26,right_commentary,0.611824777731217,0.6660485334546629,-0.5443132918893007,-0.06089818595504894,1.41543025125664,-1.0796040474791873,-0.5301849444051919,-0.5090517832872729,-1.5116182810296956,-0.591133522809072,2.2147630590728697,-1.0035217214164778,0.17162335828290207,0.08881036876576855,-0.14839125977775064,-0.15338669034186675,0.6698978254757582,-0.5281832808086226,-0.34194583102734827,-0.1401344583998653,-1.301633657739385,-0.5460708937005416,2.2564191421867212,-0.662680525292196
@FreshFitMiami,videos,2026-09,18,right_commentary,0.3961724189141422,0.8545577970553606,-0.33817943507321635,-0.16308907882542686,0.6675647705930767,-1.0861980651741898,-0.6427372831566178,-1.0059399379501974,-1.0590447738507467,-0.2855015442825757,1.2918160412067403,-1.1230943335774937,-0.0032564680120440326,0.22987356842433065,0.09686249994740279,-0.2502732609838943,-0.08502628176248732,-0.5120101348071522,-0.4135284588813219,-0.6947464812257533,-0.8037407534154217,-0.24952609932665692,1.1924474145537685,-0.7449104672606335
@GlennKirschner2,videos,2026-01,29,legal_institutional,-0.31113355050466746,0.2823828984029983,-0.4209989828687761,-0.3330373105390486,-0.49845819072131187,0.4208181862699738,-0.32326212599592563,0.3543795930457127,-0.9771032030846584,-0.030394014831380725,1.4164029358789327,1.2874429035811903,0.22132373350229512,0.39314004237616307,-0.49005129467812764,-0.24242215349203472,-0.0733558028684863,0.2557066131211165,-0.6912079415694785,0.5444351399455654,-1.2321858763982887,-0.07033020546070487,0.8939189311391537,1.368092919663144
@GlennKirschner2,videos,2026-02,31,legal_institutional,-0.4589395530801697,0.03538103175784168,-0.5008473900025485,-0.21594127602040722,-0.4124163102247052,-0.25045426212229166,-0.27143613482372136,-0.2748188221491984,-1.638719719726593,0.5581194614204923,0.9528870756493025,0.7789476437989062,-0.07762387620543862,0.17373746948952185,-0.5731971484188421,-0.08641085410982544,0.034629493320082944,-0.18420133881829906,-0.6884461246675384,-0.15436589292321282,-1.8556798987413743,0.5071564800996806,0.30268291332316627,0.8527327586943726
@GlennKirschner2,videos,2026-03,33,legal_institutional,-0.4467867387933441,-0.8645571768217184,-0.3981373639735167,-0.42695884015380997,-0.5889589008019415,-0.5942812932819145,-0.3807284152635142,-0.23148873769435716,-1.059846968306174,0.1430898751649486,0.9774523589913084,-0.011787841136858095,-0.05860645137876178,-0.734722777637958,-0.4998625327607613,-0.3409940653101751,-0.133243482864737,-0.576231707488844,-0.6699200450689233,-0.04162556938067584,-1.3617717057075438,0.18305722705803432,0.28623649291023384,0.12873300097194584
@GlennKirschner2,videos,2026-04,32,legal_institutional,0.1481331486237085,-0.9913962903969763,-0.4571080700964081,-0.12980116186946955,-0.3890537314110397,-0.9166275388439761,-0.6859128853775004,-0.6352454337634761,0.26365275904735647,-0.2362526395383284,-0.5575634380808747,-0.31015328000795683,0.32333783675435285,-0.9537786393093295,-0.5181701095104381,-0.1637620197772789,-0.03178866683641523,-0.8809128361707929,-0.7731678325027597,-0.6077110994576242,-0.002227616367779184,-0.16414493700936497,-0.8524218945217725,-0.23435442838649143
@GlennKirschner2,videos,2026-05,27,legal_institutional,-0.7773424088422358,-1.256376668545536,-0.6516765499323759,-0.5137438221082278,-1.0326822066558041,-0.09458190187380186,-0.15008236185595503,-0.4953519752500148,-0.09684616930562077,-0.9040483489225407,0.30922085449318,-0.7180061736731208,-0.32596235204930263,-1.0915871455156623,-0.7334783008136826,-0.38149218799676177,-0.5281572374062667,-0.19379112570914583,-0.4240342118340738,-0.30422735372370785,-0.4153061654929655,-0.8406712704136017,-0.3673537461213839,-0.5613529847586306
@GlennKirschner2,videos,2026-06,24,legal_institutional,0.08987522706271345,-1.2620114634858428,-0.425426959174904,-0.247989667748029,-0.5958173867133492,-1.0100632883750758,-0.39394716212904907,0.39376571694340434,-0.5843216813954458,0.4896417045909686,-0.28624621861415767,-1.1595313521476736,0.27665286315214704,-1.1879084413122893,-0.5050429224175322,-0.22265413593678204,-0.21509868927115003,-1.0167495861563758,-0.6691965009359139,0.32299760185946347,-0.6958278819876117,0.4783454145996851,-0.7804405246604965,-1.0575050266861632
@GlennKirschner2,videos,2026-07,25,legal_institutional,0.11475350200624387,-2.2670805054784986,-0.48280267532083776,-0.3906599138076484,-0.6055434238669442,-0.31617116041734794,-0.3628052909303349,0.01356601789867653,-0.4664461358340095,-0.7895765117867817,0.403165116890568,-1.1935000438044308,0.4329279466206319,-2.0466386231271723,-0.5431009014250016,-0.2396188243529587,-0.09451568912173525,-0.1321758710649039,-0.7624799665873219,0.052599243525344265,-0.6588462831270305,-0.7100803584897589,-0.3071871310828416,-1.0017642504141344
@GlennKirschner2,videos,2026-08,43,legal_institutional,-0.03506218843416447,-1.0458247206989035,-0.4380870806180556,-0.4373391677521685,-0.5681962177683223,-0.8667489814652531,-0.4783318041943733,-0.4505944655843299,-1.1739808422297366,-0.34426798693147537,1.0766820690535346,0.10716547725577645,0.2587769182039847,-0.9395802604489898,-0.48423294112157456,-0.35940985612334564,-0.11005263069560461,-0.7229944295756132,-0.8080907674995774,-0.35007099866561064,-1.357329523807634,-0.2763029767991052,0.4358996448645485,0.16472831403093097
@GlennKirschner2,videos,2026-09,18,legal_institutional,-0.07295772095586997,-1.6853578574593162,-0.4146140154228783,-0.6462261339896626,-0.8501798790747718,-1.027369361110054,0.169408339730387,-0.2730961429254704,-1.0016263876965146,0.001152117531970151,0.8014177132973439,-0.9708916861533579,0.10163117045999388,-1.6769647033560255,-0.3969512940815375,-0.5981612742451362,-0.5246476105083065,-1.0053372342759643,-0.20981995902673228,-0.21800572056674036,-1.1716547094655638,0.045432136076331356,0.31694359009047557,-0.715396558701908
@GrahamAllen,videos,2026-02,34,right_commentary,0.07696385565675863,0.11462796307577107,-0.5560567850612325,-0.097999475211938,-0.23808242485025674,-0.43499756906903875,-0.648172090806782,0.43109236339593565,-0.5939490381605992,-0.22396297773300294,-0.2615412887931643,-0.5365234062045168,0.2819971769773771,0.03386062697653578,-0.458082995611332,-0.05034728756353174,-0.027075969214937053,-0.8054572980998915,-0.5332356929536352,0.5060314841732264,-0.8053339094918887,-0.4050921567855077,-0.2108402614901811,-0.24236551327675968
@GrahamAllen,videos,2026-03,28,right_commentary,-0.8224920784543053,1.0658326345782665,-0.6679469964393377,0.027121286852572906,0.07624558847736279,-0.13874517196504998,-1.0677381395766559,-0.3318186153038276,-0.9113535844854415,-0.0975324951909069,-0.09970232741498045,0.32522046430169027,-0.6762599843539621,1.0017155741042463,-0.5461347345408953,0.06184682213144477,0.2843863348983025,-0.517883522515737,-1.0335987544422347,-0.3622978001207914,-1.0377757390690079,-0.19503361924810095,-0.14732346172011496,0.4287933564512524
@GrahamAllen,videos,2026-04,43,right_commentary,0.11800682865098334,-0.31945361629861585,-0.5480360097347099,-0.12762452796170878,0.29786250883857873,0.2795179653355595,-0.8809831754647544,-0.2442714401572515,-0.5806488661918862,-0.6605291450326475,-0.344991824278641,-0.6734511075461114,0.3622589238466155,-0.48606797882891295,-0.41116400663598823,-0.10898884562220465,0.43690455387805827,-0.5198017484478247,-0.7539782223157506,0.008260990683971375,-0.7194540820244758,-0.7641230250532901,-0.18697037137337522,-0.4533121952608765
@GrahamAllen,videos,2026-05,41,right_commentary,0.03050169691948587,0.04784853144168649,-0.7291471217284942,0.06183812879783046,-0.3799288363616172,-0.5191886934538413,-0.4167899728310494,-0.5444276043061845,-0.5361888487636831,-0.5424224660228245,-0.13221719680829738,-0.3674004517796617,0.0833687240113311,-0.0318983480366641,-0.5731319688470732,0.1374182559488758,-0.2751620990438147,-1.3110867665690717,-0.336745180212618,-0.3118802091072381,-0.6646574399338269,-0.682492403233194,-0.14071701924122085,-0.09392374233023919
@GrahamAllen,videos,2026-06,36,right_commentary,-0.6069034042944425,0.4847802555494626,-0.5872871317216299,-0.15014442615965592,-0.18384249816576256,-0.1449295304329843,-0.41352863993659417,-0.35190481479969105,-0.7067308646359572,0.08489717307983498,-0.6207608081202913,-0.8053506189361433,-0.5290889082363909,0.3714073833568978,-0.46310914086733906,-0.15776029044631612,0.01860380193675109,-0.5730018011030338,-0.4194969747467201,-0.1484688063589721,-0.8241279165913836,-0.008934476460491773,-0.6215409941448831,-0.538847670440544
@GrahamAllen,videos,2026-07,39,right_commentary,-0.14719323424267247,0.18465703420497295,-0.6191628204643794,-0.3374813732248511,-0.4325535475179315,-0.46587174259669767,-0.04194822223302078,-0.0775472022094427,-0.7532947766139071,-0.7146905613205281,0.09665348540805523,-0.6357514537413445,-0.06814762083720742,0.19116579925955413,-0.5172077787086645,-0.3135759637930726,-0.2527319742945082,-0.9843257441786929,-0.045062815671115655,-0.06251001034480246,-0.9187938580597815,-0.7615706917041335,0.10828411482624944,-0.42832648921471655
@GrahamAllen,videos,2026-08,18,right_commentary,-0.18489508535707005,-0.3650438014706881,-0.5669859536995769,-0.10445989370138906,-0.6642866842204328,0.14758586843127247,-0.6011288634527957,-0.2525323407361287,-0.9891150691955527,0.2858486899803232,-0.5771083024328392,-0.8497706511279218,-0.064100247334146,-0.4701375935364902,-0.41662600993309434,-0.05712601720146566,-0.46863882077130703,-0.6150059165752231,-0.44371900182112234,-0.06197202828481504,-1.1057124423791886,0.23386302776676907,-0.6762216894865283,-0.6264073062415453
@HangOutwithSeanHannity,videos,2026-04,17,interview_podcast,-0.34291981986873504,0.05948960959381133,-0.338509589765807,-0.3510346810136309,-0.514191536142706,-0.501284351129762,-0.5316082023595855,-0.23116107837331562,-0.8360883659338726,1.4075559240715547,-0.03169122102946832,0.04655336662767913,-0.7009367953226843,0.05568253795378264,-0.323970223094427,-0.2984148991304296,-0.3922334829317384,-0.5731196320142518,-0.8103609869627013,-0.1836511911130233,-0.7261592426035623,1.2705723381564664,-0.4462039716894826,0.07420532700836611
@HangOutwithSeanHannity,videos,2026-05,22,interview_podcast,-0.001282670268914661,-0.10508683738335216,-0.10082030430573741,-0.11977858450981697,1.414355966690169,0.6633569937629835,-1.2806962553846872,-0.24320925933761237,-0.8941556346456181,0.6214679886396921,-0.7517163987765734,-0.2858212344403977,0.2671223130772675,-0.1396858350458741,-0.08096815996944653,-0.04987685050982485,1.5624957603987417,0.4192038799563708,-1.5472195361340795,-0.17071418066731303,-0.8476815647757494,0.4219773649176526,-1.0189451858283614,-0.17091241577932095
@HangOutwithSeanHannity,videos,2026-06,30,interview_podcast,0.24264516709375986,0.2558256414096712,-0.528746201618874,-0.39120938630270147,1.0340643276021415,0.5498779249325978,-0.9976157748210401,-0.532975330075504,-0.8510607096950826,0.7817329734149131,-0.6126921252908182,-0.6839787973697596,0.09554139604360742,0.23705563942414976,-0.5305634805924172,-0.286569102169193,1.115774617381922,0.4260314701541376,-1.1911685590557761,-0.55407568357583,-0.7708305774472975,0.6750348677311597,-1.0503262834971154,-0.5511851948793483
@HangOutwithSeanHannity,videos,2026-07,26,interview_podcast,0.8055083484570997,1.5534457646089403,-0.3871303130438922,-0.3907707701345554,0.09284603042645523,0.5135904385503481,-0.7638845146574751,-0.25095735639138056,-0.43763803237746146,0.19113238857672132,-0.14999030697605345,-0.17831342968039302,0.5697676477247398,1.528355741210541,-0.3721117803359434,-0.3622472198491612,0.03779617448950391,0.4183091028979077,-0.90687844095546,-0.4232938385832285,-0.6280777100056316,-0.004066396330371271,-0.30823817423496275,-0.057508992011566416
@HangOutwithSeanHannity,videos,2026-08,36,interview_podcast,0.7699738484215684,0.1895854784202795,-0.2994279639423551,-0.4594069564199842,0.9373320048637741,0.9693563280402204,-0.6526628841382499,-0.13700941484920037,-0.043295761176871,0.5615470422813363,-0.3330415488407505,-1.0784956690461578,0.41739239136922984,0.04988502017720147,-0.22544921059487733,-0.4104354899978943,0.7476522038563098,0.7545807927000632,-0.7461218641603274,-0.14679654941472708,-0.01405783736019945,0.31952622266488045,-0.5274701322585937,-0.9074089881458229
@HangOutwithSeanHannity,videos,2026-09,18,interview_podcast,0.004174933884012706,0.26452732211275093,-0.24962626361232532,-0.35310912519580834,1.3780778715461943,0.989521455621709,-0.5078505548458752,0.5004664601125444,-0.8766032306389093,0.08356291641593223,-1.5477686250019203,-0.7794146269541449,-0.2636586083349422,0.08460297653172628,-0.24428377411305835,-0.29097496089377506,1.3687435138800041,0.6612404363308655,-0.8199206906250569,-0.03473627692014726,-0.8109179333168208,-0.16085101221416492,-1.8829147754967839,-0.8321509162938032
@HasanAbi,videos,2026-01,69,streamer_reaction,1.0543181385482452,0.5201072957714624,-0.6436751051458112,0.8792749745850005,0.42039921162404836,-1.1145084132946943,0.41356320083366366,-0.4334690859224159,1.7389574455728567,-0.6116323854843223,-1.2867268592129306,-1.0436505458383185,0.941820361863169,-0.19554001353498612,-0.5244811860012029,0.3699261789840132,0.45249533320884333,-0.5770880281082255,0.39841295068051996,-0.09703251341001821,1.2606360473552287,-0.521082567713189,-0.8449329123231718,-0.5875170611787561
@HasanAbi,videos,2026-02,73,streamer_reaction,0.9364824819016184,1.2878804444757848,-0.48839715182468935,1.2904398958538446,-0.08518208101620517,-1.2457273129970585,0.024529342124077282,-0.8329406845006748,1.675330858229416,-0.5618591064559737,-2.043216261995875,-1.4253244835747583,0.6360881748899985,0.49087768478244437,-0.3856156623646067,0.6193720629626533,-0.03419032733412602,-0.5882208063846475,0.19021409790762167,-0.5245185052927732,1.0446556917219483,-0.3740529935240089,-1.403342455047074,-0.9587868953385473
@HasanAbi,videos,2026-03,76,streamer_reaction,0.886987072079596,0.6179256133802082,-0.49095441236953796,1.0512582160056103,0.4756328772129603,-1.2893991857541076,0.08079370127466418,-0.573140601249082,1.393026541248938,-0.7337633250324784,-1.0857057688666876,-0.2796057275488276,0.619528980025364,-0.08537094083031549,-0.3574582246189624,0.430537512597708,0.46776996984448865,-0.5791189196245284,0.16782421798949018,-0.35922817416738984,0.8790437456521036,-0.6857430574999759,-0.6563890444678391,-0.06377835136556255
@HasanAbi,videos,2026-04,68,streamer_reaction,1.1241144231394025,1.8017565402367572,-0.3826717452679092,1.8123272453519523,0.21999849807124655,-1.5965931431391824,-0.3897089784600887,-0.7317923296165253,1.7855697504402142,-0.6346681508009935,-2.271335778758351,-0.6607353513169201,0.6399627653946771,0.6474425900549505,-0.19375798178938367,0.7849349839458538,0.2451012516233562,-0.5100331776848479,-0.09361399038007046,-0.2846819830727904,0.873634645779561,-0.26525866013159377,-1.4264217204618093,-0.12383389159149767
@HasanAbi,videos,2026-05,73,streamer_reaction,0.9184828354941006,0.7944914482642514,-0.5214642772879793,1.1092543661536267,0.09116664842805529,-1.5059309882013356,0.0041364027215548445,-0.8758160339440649,2.553776214885583,-0.631766586164752,-1.2755676949671184,0.5041850932608178,0.6859135831287038,0.14972497348021585,-0.42191356454189466,0.5338823960633553,0.15076953297723833,-0.938509136150577,0.08895168900262779,-0.6276797401535225,2.0776282189064403,-0.5265850171029658,-0.9352679118095497,0.6920495250267441
@HasanAbi,videos,2026-06,63,streamer_reaction,0.8102526430983314,0.9842865675505021,-0.5331080469906185,0.7747027598505373,-0.1953581808886931,-1.4981780160446345,-0.15825691143717455,-0.8938712781172143,1.7712308148668299,-0.8359697041983994,-1.740217653807196,-0.7028581474081314,0.5109259665872272,0.21744112035656574,-0.40917509865644225,0.17990158305967224,-0.1316593728454462,-0.8816484529821084,-0.12947298577818306,-0.598141987007827,1.3098783790578217,-0.7280847830388458,-1.2968090562616434,-0.4206731583413174
@HasanAbi,videos,2026-07,65,streamer_reaction,0.9888252907314673,1.5014561587763045,-0.218479048020544,0.8870962362446722,0.266522936226318,-1.292366874276509,-0.31666963142453564,-0.5606283747445443,2.55194076829344,-0.7354617885253777,-1.707038518789313,-0.5241534813118478,0.7503308900695826,0.5705757812394598,-0.08598511572065985,0.15852686094989427,0.3213077911659103,-0.5266575558734092,-0.30412225075808985,-0.17016348618945001,1.9756420036409137,-0.5482127879034832,-1.0949065528905826,-0.19502975845727996
@HasanAbi,videos,2026-08,92,streamer_reaction,0.7811285678743329,1.0591774116003583,-0.5366237483088424,0.29527006405372336,-0.08062997272581653,-0.3539499776816257,-0.1420875094287163,-0.5050107534933833,3.3059053552332465,-0.3299205718950736,-1.468952370338255,-0.7888789980011647,0.5594746088530144,0.8336786055790166,-0.4313346416470041,0.03406659053883619,0.0887877007769728,-0.3822757213454594,-0.09684070410016375,-0.28831536397841223,2.960543888000666,-0.2403977631602139,-1.321643190798087,-0.5387085804168504
@HasanAbi,videos,2026-09,49,streamer_reaction,0.35039176402578975,1.3257541137434063,-0.7909686110656642,-0.20608355097116016,0.014130227164091815,-0.40959447420332984,0.14524860201574874,-0.3027346501734052,3.020468899280473,-0.727384244880176,-0.8878095739762717,-0.03479594395254458,0.28828624700346456,1.2161181837264363,-0.6901077815600342,-0.31235719235161563,0.11181317944627059,-0.3798559291527004,-0.07005648026233638,-0.2241652888888957,2.903550532084457,-0.9423612261669434,-0.9332981650896813,-0.003282062441830978
@HasanAbiVODs3,videos,2026-01,31,streamer_reaction,0.7225973928784449,-2.836673602173686,-0.7954457302984329,-0.5440284256878529,-1.3762040540617326,-1.0523316294157667,-0.7748350702417947,12.876575149127039,0.7566239641291228,-1.4340606462837244,-0.280712349852423,-0.3135988972698313,-0.2294912191491303,-1.1644166556259108,-0.33270937043332877,-0.18985063801316573,-0.5274046423263407,-0.9078229371766846,-0.4482305316710359,3.802728639254385,0.8657032509665551,-0.3032914378939452,0.2751057347334147,-0.2903727632272726
@HasanAbiVODs3,videos,2026-02,15,streamer_reaction,0.7845773400595062,-2.769518750927367,-0.7420083430959447,-0.4130041304530529,-1.3841942508178189,-0.3074991025332545,-0.5304519894499992,11.64310731566434,-0.31964641284174145,-1.5565638401714408,-0.5282251960852071,-0.1505835894401499,0.022165883027224813,-1.2187455482708311,-0.33866440685824695,-0.0662312528083909,-0.5435067287619048,-0.07618799836678018,-0.3045227023832212,3.257600647008366,-0.18542735879316866,-0.5652735145605045,-0.040756992116303764,-0.12814515063865475
@HasanAbiVODs3,videos,2026-06,31,streamer_reaction,0.9465695478527538,-2.1255400671756046,-0.8322387370544845,-0.5224392250265001,-1.2096320832177907,0.22857250773537185,-0.4775740244310752,11.969112632966139,-0.10720301203739788,-1.5682049163023908,-1.022750604444837,0.8062737512469873,-0.02207996075307538,-0.3751833573302694,-0.3456389271018779,-0.15460874912440994,-0.326926377112939,0.41564338295986714,-0.14776528645815662,2.5571862091297755,0.03436814581666462,-0.4004771975599871,-0.43473268179406477,0.7943337447379872
@HasanAbiVODs3,videos,2026-07,30,streamer_reaction,0.5198812122650939,-1.8085378805065089,-0.8507775140616879,-0.4639861153913601,-1.3671343732344385,-0.24724510858054308,-0.601378942708764,12.027575505590137,-0.736445336504869,-1.5974882403570392,-1.1892719797234528,-0.02994525938719476,-0.4614451066083388,-0.0853386976376218,-0.35091874285632974,-0.09893074796294732,-0.48369356967427524,-0.09798592534000365,-0.25388644477729955,2.6429935834001905,-0.6231759556353601,-0.40402290589457895,-0.5800279946329798,-0.017313856638143853
@HasanAbiVODs3,videos,2026-08,41,streamer_reaction,0.7875257254685893,-2.453637088922019,-0.8196758573719595,-0.45757621117672737,-1.3621639672252426,-0.6438488139605578,-0.955455573394018,12.306392562866696,-0.4027358293224638,-1.4939031468834594,-0.7681869467496586,0.17549391460886926,-0.15082564252922478,-0.7949662941387275,-0.3576423427083296,-0.10937516613196573,-0.52712452631146,-0.4947414123266953,-0.6359427480219212,3.3018867982009357,-0.28289780039878326,-0.3760725176399794,-0.19787321418999712,0.14000247641953573
@HasanAbiVODs3,videos,2026-09,21,streamer_reaction,0.7043312641830574,-2.1962547830636856,-0.8409178367529847,-0.4783519338132031,-1.3806916925978672,0.07945123231451337,-0.26466968928360424,11.579420680848015,-0.5936484808649028,-1.5314930861759777,-0.34355162258527355,0.007795876938462651,-0.19277997598029453,-0.6967817122424165,-0.4127693891601107,-0.14272497419424596,-0.602520117211522,0.2900981744983783,-0.06506437945225767,3.2305318946551385,-0.4219604667116197,-0.5457164523684241,0.1315892343241605,-0.018996212741897507
@HasanReactionsfanTwo,videos,2026-01,33,streamer_reaction,-0.00420566252108715,-0.05481387507949955,-0.596528350079155,-0.2512475386167065,-0.11403398884166076,1.2739295398927046,-0.32495826810863526,0.24046839079989574,0.045087394424978014,-0.1727660158854038,-0.6101960595605366,-0.40377803655504285,0.08148905724967803,-0.15536320357599165,-0.5981802255624059,-0.1711784400566435,0.03444207026921758,0.909908463715612,-0.5989652018330329,0.4403028972990393,-0.0044870145786167605,-0.299848179586071,-0.7130954278149131,-0.22266927745281162
@HasanReactionsfanTwo,videos,2026-02,39,streamer_reaction,0.11575856502910016,-0.5612295426535109,-0.45310412183491455,-0.006073119322416266,-0.35156088646182937,1.0780655875810272,-0.15801608382526472,0.17915979196363088,-0.5792161324574076,-0.5106288505006986,-0.41831220770853705,-0.6102796301230294,0.24318479513143068,-0.735275411805087,-0.4525571338415605,0.010161185643814,-0.06662320016915188,0.7691545358295472,-0.3335861842469946,0.40589379606220255,-0.7209587365638689,-0.6256919402772304,-0.5157521900640134,-0.37590900762748286
@HasanReactionsfanTwo,videos,2026-03,36,streamer_reaction,-0.8345716854362495,0.23279277614526078,-0.516460964394329,-0.12998206232197784,-0.15907339953972346,-0.1423913301027379,-0.09722936528721834,-0.34168385907740056,-0.1630445917293608,-0.6418913408704533,-0.8801824433883556,-0.10017249114931917,-0.5652225562555692,0.1390281836311708,-0.5200115736384822,-0.20589277812591034,0.0745530284531516,-0.13226485341667565,-0.29034443947465793,-0.2162206029227982,-0.3497152897249732,-0.7894502940062262,-1.0653806326850734,-0.07704314067029304
@HasanReactionsfanTwo,videos,2026-04,39,streamer_reaction,-0.3885422901770869,-0.4188602724167563,-0.5737567878779607,-0.022173824379703173,-0.7441711239767151,0.33331647716208235,0.24523838780392446,-0.669302036794673,-0.5995151802220835,-0.9589419084686694,-0.09656500462952777,-0.9537505159638457,0.1911468371470984,-0.5812995590867639,-0.5267180891393312,-0.1927766978916051,-0.4891019125134888,0.45699328812395695,0.0578445030767635,-0.4235927540411815,-1.0331423849565673,-0.798924905387583,-0.1129450988916459,-0.8608206039563544
@HasanReactionsfanTwo,videos,2026-05,37,streamer_reaction,-0.39336294739864347,-0.29265064095273735,-0.5952692091925365,-0.4004343356334442,-0.7095411708446673,0.6070397920658449,-0.07803503654614204,-0.5756750284890986,-0.653326786766796,-0.6586454211307382,-0.2417899256531864,-1.0718782212429003,-0.2136343818067168,-0.30431934956021117,-0.5271901322383273,-0.36169683530153474,-0.529624096582219,0.17821272022644455,-0.28004918375415894,-0.5176198038435061,-0.7777894975441779,-0.7542882054158203,-0.3915062087460501,-1.0219464334648554
@HasanReactionsfanTwo,videos,2026-06,36,streamer_reaction,-0.2611652206874157,-0.4161807840063895,-0.6978366690684985,-0.4645932651650463,-0.9097305708374452,0.9234525395611435,-0.0007587306265203518,0.2793461986197016,0.05750259639124795,-0.734973704046043,-0.5374209768041097,-0.7547831345246252,-0.22359299673952082,-0.5717385793779441,-0.49699354779794835,-0.4161884095138724,-0.7148558340048168,0.669540794267387,-0.10722544650857997,0.40955204716679156,-0.08176118015896287,-0.6225641759351892,-0.5911780188256217,-0.4717870111960935
@HasanReactionsfanTwo,videos,2026-07,46,streamer_reaction,0.17959107999884918,-0.5119777363768171,-0.5209457839605993,-0.2558449143936149,-0.45512075563333354,1.7619788635343616,-0.11340886426039573,0.3496282910944083,0.7452070735724386,-0.38431851262041405,-0.04226549926619313,-0.7384206427957782,0.2478525002258283,-0.6299034733672655,-0.3071365498651211,-0.16145533594440603,-0.24285763965784618,1.231465871495229,-0.13539458026032997,0.5426228761629585,0.4991590243401223,-0.2904256650015668,-0.00023247059317638876,-0.459912267011195
@HasanReactionsfanTwo,videos,2026-08,50,streamer_reaction,-0.1303882829280932,-0.9467795330468033,-0.50415882171449,-0.5096895897603532,-0.6229280722023102,1.270695699621508,-0.39181009182762533,-0.4178553888083181,0.2212589751873005,-0.8490102918122397,-0.8853614089013712,-0.7051349998907946,-0.10709820846016253,-0.9308052867291297,-0.3374482064742664,-0.47247807784854445,-0.38895479265809774,0.8825666575209737,-0.47680410086416747,-0.21698820684760775,-0.02151233289360888,-0.7927983214048274,-0.9585681092669102,-0.42641974093659224
