creator,genre,month,n_titles,n_chars_mean,n_tokens_mean,mean_word_len_mean,n_chars_raw_mean,allcaps_word_share_mean,has_allcaps_word_p100,full_caps_title_p100,cap_token_share_mean,lowercase_start_p100,q_mark_p100,excl_p100,multi_punct_p100,colon_p100,pipe_p100,ellipsis_p100,trailing_ellipsis_p100,quotes_p100,brackets_p100,dash_p100,emoji_count_p100,emoji_p100,digit_p100,dollar_p100,percent_p100,hashtag_p100,at_mention_p100,comma_p100,period_end_p100,year_mention_p100,first_sg_p100,first_pl_p100,second_person_p100,contraction_p100,imperative_p100,q_word_start_p100,wh_any_p100,intensifier_p100,superlative_p100,shock_word_p100,pos_eval_p100,neg_eval_p100,negation_p100,violence_verb_p100,hedge_p100,discourse_marker_p100,nominalisation_p100,n_person_p100,n_org_p100,n_gpe_p100,has_person_p100,entity_first_p100,how_to_p100,explainer_p100,why_marker_p100,curiosity_lex_p100,fwd_ref_start_p100,listicle_p100,reaction_lex_p100,interview_lex_p100,confrontation_lex_p100,lead_colon_label_p100,lead_breaking_p100,lead_live_p100,pipe_segments_raw_mean,colon_segments_raw_mean,brackets_raw_p100,brand_stripped_p100,episode_raw_p100,date_raw_p100,quoted_speech_p100,has_finite_verb_p100,past_tense_p100,present_tense_p100,modal_p100,future_will_p100,det_share_mean,stopword_share_mean,propn_share_mean,noun_share_mean,verb_share_mean,adj_share_mean,adv_share_mean,num_share_mean,vader_neg_mean,vader_pos_mean,vader_compound_mean,formulaic_p100,lane,organisation,clipper
@BrittanyVenti,videos,2026-07,6,38.0,7.0,4.5432539682539685,38.166666666666664,0.027777777777777776,16.666666666666664,0.0,0.8904040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,16.666666666666664,0.0,50.0,50.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,66.66666666666666,0.0,0.0,0.07797619047619048,0.4158730158730159,0.1632936507936508,0.1328042328042328,0.20892857142857144,0.0,0.07936507936507936,0.0,0.14816666666666667,0.0,-0.13001666666666667,16.666666666666664,right_commentary,Brittany Venti,False
@BrittanyVenti,videos,2026-08,6,38.666666666666664,7.666666666666667,4.206547619047619,38.666666666666664,0.020833333333333332,16.666666666666664,0.0,0.16666666666666666,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,50.0,50.0,16.666666666666664,0.0,0.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.0,0.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,50.0,0.0,0.0,0.03333333333333333,0.34940476190476194,0.041666666666666664,0.16726190476190475,0.2130952380952381,0.08214285714285714,0.11011904761904762,0.0,0.2568333333333333,0.027,-0.33721666666666666,0.0,right_commentary,Brittany Venti,False
@BrittanyVenti,videos,2026-09,3,49.333333333333336,7.666666666666667,5.416666666666667,49.333333333333336,0.047619047619047616,33.33333333333333,0.0,0.2777777777777778,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0,0.1726190476190476,0.18611111111111112,0.2657407407407408,0.075,0.1037037037037037,0.041666666666666664,0.0,0.243,0.06833333333333333,-0.22553333333333334,0.0,right_commentary,Brittany Venti,False
@CBSNews,streams,2026-01,47,83.2127659574468,12.702127659574469,5.484271468345311,83.2127659574468,0.036479790547375025,31.914893617021278,0.0,0.22046791513312164,2.127659574468085,0.0,0.0,0.0,0.0,91.48936170212765,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0,31.914893617021278,0.0,0.0,0.0,0.0,14.893617021276595,4.25531914893617,0.0,0.0,0.0,0.0,2.127659574468085,14.893617021276595,0.0,4.25531914893617,2.127659574468085,0.0,8.51063829787234,0.0,46.808510638297875,38.297872340425535,78.72340425531915,87.2340425531915,34.04255319148936,57.446808510638306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.893617021276595,0.0,0.0,0.0,0.0,1.9148936170212767,0.0,0.0,0.0,0.0,0.0,4.25531914893617,97.87234042553192,25.53191489361702,97.87234042553192,2.127659574468085,2.127659574468085,0.00473949809056192,0.27991631508527626,0.19650460030787414,0.35066955236245795,0.14090452141305182,0.1088928865672822,0.023844926344761663,0.002371385284236875,0.16593617021276597,0.032553191489361706,-0.30711489361702127,91.48936170212765,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-02,38,80.84210526315789,12.5,5.410778366370472,80.84210526315789,0.02589581471160419,26.31578947368421,0.0,0.23288042366989736,0.0,0.0,0.0,0.0,2.631578947368421,92.10526315789474,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0,0.0,0.0,23.684210526315788,0.0,2.631578947368421,0.0,0.0,2.631578947368421,0.0,2.631578947368421,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0,2.631578947368421,2.631578947368421,13.157894736842104,0.0,57.89473684210527,57.89473684210527,84.21052631578947,57.89473684210527,55.26315789473685,57.89473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157894736842104,0.0,0.0,0.0,2.631578947368421,1.9210526315789473,0.02631578947368421,0.0,0.0,0.0,0.0,2.631578947368421,97.36842105263158,21.052631578947366,92.10526315789474,5.263157894736842,2.631578947368421,0.005278822055137845,0.27540715863084286,0.23498139931963463,0.3373643148217451,0.14093609349027306,0.09967259477708394,0.021478714783668345,0.003302373581011352,0.08386842105263159,0.030684210526315786,-0.11165789473684211,89.47368421052632,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-03,45,79.2,12.622222222222222,5.179417547345825,79.2,0.013344988344988346,11.11111111111111,0.0,0.29100550683884013,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,2.2222222222222223,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.2222222222222223,11.11111111111111,37.77777777777778,0.0,2.2222222222222223,0.0,6.666666666666667,2.2222222222222223,0.0,28.888888888888886,40.0,73.33333333333333,102.22222222222221,33.33333333333333,60.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,2.2222222222222223,17.77777777777778,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,80.0,26.666666666666668,80.0,2.2222222222222223,2.2222222222222223,0.005577342047930283,0.27860267985654985,0.2515229082540744,0.3221692467796699,0.10813520443551404,0.09514725604250888,0.01840007620709375,0.013569340016708438,0.1244888888888889,0.033355555555555555,-0.2215377777777778,80.0,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-04,63,75.53968253968254,12.34920634920635,5.063901086205008,75.53968253968254,0.06151969723398295,31.746031746031743,0.0,0.2329903989567855,0.0,0.0,0.0,0.0,0.0,93.65079365079364,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,20.634920634920633,0.0,0.0,0.0,0.0,12.698412698412698,0.0,1.5873015873015872,0.0,0.0,11.11111111111111,1.5873015873015872,0.0,0.0,0.0,0.0,6.349206349206349,19.047619047619047,0.0,1.5873015873015872,0.0,1.5873015873015872,3.1746031746031744,0.0,52.38095238095239,19.047619047619047,96.82539682539682,71.42857142857143,17.46031746031746,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936507936507936,0.0,0.0,0.0,0.0,1.9365079365079365,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,90.47619047619048,15.873015873015872,85.71428571428571,0.0,0.0,0.014352094113998876,0.28927149725469053,0.2389272284930548,0.32298640772030124,0.12326655344862629,0.0970185756250182,0.02578970593676476,0.013404694952314,0.10087301587301588,0.04204761904761905,-0.12504444444444446,82.53968253968253,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-05,44,81.22727272727273,12.318181818181818,5.50342663501086,81.22727272727273,0.03195037285946377,25.0,0.0,0.2947711064188337,0.0,0.0,0.0,0.0,2.272727272727273,93.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0,0.0,0.0,22.727272727272727,0.0,2.272727272727273,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4.545454545454546,9.090909090909092,0.0,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,0.0,47.72727272727273,65.9090909090909,127.27272727272727,34.090909090909086,59.09090909090909,68.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.454545454545457,2.272727272727273,2.272727272727273,0.0,2.272727272727273,1.9318181818181819,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,84.0909090909091,13.636363636363635,84.0909090909091,0.0,0.0,0.0033716283716283715,0.27460637624407674,0.29716217705504927,0.2984274886971552,0.10385915976789885,0.09029795161057474,0.021310905999901215,0.009100747737111373,0.05913636363636363,0.040590909090909094,-0.058915909090909095,93.18181818181817,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-06,30,83.03333333333333,12.6,5.5076715441421324,83.03333333333333,0.027112332112332112,20.0,0.0,0.28041648166648164,0.0,0.0,0.0,0.0,3.3333333333333335,96.66666666666667,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.333333333333334,3.3333333333333335,0.0,0.0,0.0,23.333333333333332,0.0,3.3333333333333335,0.0,0.0,10.0,0.0,6.666666666666667,0.0,0.0,0.0,10.0,6.666666666666667,0.0,3.3333333333333335,0.0,3.3333333333333335,6.666666666666667,0.0,40.0,36.666666666666664,96.66666666666667,60.0,36.666666666666664,46.666666666666664,0.0,6.666666666666667,0.0,0.0,0.0,0.0,3.3333333333333335,20.0,0.0,0.0,0.0,3.3333333333333335,1.9666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,3.3333333333333335,86.66666666666667,16.666666666666664,83.33333333333334,0.0,0.0,0.007222222222222223,0.2626990357137416,0.2646931021621424,0.2945716952179801,0.10804124725177357,0.10911762787149784,0.023246396849338026,0.013304843304843305,0.0804,0.044399999999999995,-0.07813333333333333,83.33333333333334,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-07,20,80.15,13.0,5.130113636363637,80.15,0.015534465534465535,15.0,0.0,0.2878282828282828,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,55.00000000000001,60.0,65.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,15.0,85.0,30.0,75.0,0.0,0.0,0.01289844142785319,0.2777084027084027,0.2423866860263919,0.282744893994894,0.12843292328586448,0.08746818949024832,0.03412313177019059,0.011437908496732025,0.09530000000000001,0.06334999999999999,-0.06339,80.0,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-08,55,82.30909090909091,12.418181818181818,5.56167698463153,82.30909090909091,0.009288211788211787,9.090909090909092,0.0,0.20174936174936176,0.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,1.8181818181818181,1.8181818181818181,0.0,0.0,21.818181818181817,0.0,3.6363636363636362,0.0,0.0,3.6363636363636362,1.8181818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,12.727272727272727,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,41.81818181818181,63.63636363636363,69.0909090909091,34.54545454545455,56.36363636363636,69.0909090909091,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,23.636363636363637,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,7.2727272727272725,87.27272727272727,3.6363636363636362,1.8181818181818181,0.004783549783549784,0.2875314836678473,0.20871816865624915,0.35409253613447256,0.11248052780630884,0.10731635339361205,0.021344766344766345,0.013386923533982359,0.11163636363636363,0.04481818181818181,-0.16341272727272727,92.72727272727272,us_legacy_tv,CBS News,False
@CBSNews,streams,2026-09,26,74.42307692307692,11.846153846153847,5.2705018272325965,74.46153846153847,0.018846858269935193,11.538461538461538,0.0,0.21516496324188633,0.0,0.0,0.0,0.0,3.8461538461538463,84.61538461538461,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,3.8461538461538463,3.8461538461538463,7.6923076923076925,0.0,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,30.76923076923077,50.0,50.0,46.15384615384615,46.15384615384615,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923076923077,0.0,0.0,0.0,3.8461538461538463,1.8461538461538463,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,88.46153846153845,19.230769230769234,80.76923076923077,3.8461538461538463,3.8461538461538463,0.009019185942262866,0.28662582076043613,0.1982896910781526,0.33296265700111854,0.1369387023233177,0.10382192593731056,0.02900464919695689,0.033923875270029116,0.1003076923076923,0.053961538461538464,-0.10416923076923078,84.61538461538461,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-01,760,72.53684210526316,11.472368421052632,5.411735072712036,72.53684210526316,0.02407989649669216,21.842105263157897,0.0,0.2430163800857951,0.2631578947368421,1.8421052631578945,0.0,0.0,5.131578947368421,3.1578947368421053,0.0,0.0,13.157894736842104,0.13157894736842105,0.13157894736842105,0.0,0.0,13.815789473684212,0.6578947368421052,0.39473684210526316,0.0,0.0,19.86842105263158,0.9210526315789472,4.605263157894736,0.7894736842105263,2.5,12.23684210526316,3.684210526315789,2.8947368421052633,7.631578947368421,10.921052631578949,1.3157894736842104,5.657894736842105,11.31578947368421,2.5,2.368421052631579,3.421052631578948,3.552631578947368,9.868421052631579,0.2631578947368421,46.71052631578947,37.23684210526316,56.05263157894736,77.76315789473685,31.18421052631579,42.23684210526316,0.13157894736842105,1.5789473684210527,0.13157894736842105,0.5263157894736842,0.0,0.0,4.078947368421053,22.105263157894736,0.7894736842105263,0.0,1.5789473684210527,1.1842105263157896,1.0315789473684212,0.05131578947368421,0.13157894736842105,0.0,0.0,0.0,11.578947368421053,73.28947368421052,28.55263157894737,65.39473684210526,5.657894736842105,1.9736842105263157,0.021422293109141326,0.23189043030639087,0.20963686254628225,0.2757829681235954,0.14960800996652673,0.06574210928056277,0.012790992466087754,0.01439446544959214,0.12946315789473684,0.06781447368421052,-0.11425171052631579,43.026315789473685,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-02,1056,73.80208333333333,11.713068181818182,5.375468389760889,73.80208333333333,0.019840820325445995,19.791666666666664,0.0,0.2529469670784009,0.7575757575757576,1.7045454545454544,0.0946969696969697,0.0,8.996212121212121,3.3143939393939394,0.0,0.0,17.234848484848484,0.0,0.0,0.0,0.0,13.162878787878787,0.2840909090909091,0.5681818181818182,0.0,0.0,19.41287878787879,2.083333333333333,3.882575757575758,1.0416666666666665,3.2196969696969697,10.511363636363637,5.871212121212121,4.450757575757576,7.670454545454546,12.121212121212121,3.2196969696969697,6.8181818181818175,7.1022727272727275,0.946969696969697,3.6931818181818183,8.428030303030303,4.261363636363636,9.469696969696969,0.2840909090909091,42.42424242424242,53.40909090909091,52.935606060606055,66.66666666666666,44.88636363636363,41.19318181818182,0.1893939393939394,1.9886363636363635,0.946969696969697,0.6628787878787878,0.0946969696969697,0.0,3.2196969696969697,16.856060606060606,1.6098484848484849,0.0,1.0416666666666665,3.3143939393939394,1.0331439393939394,0.09090909090909091,0.0,0.0,0.0,0.0,16.28787878787879,76.51515151515152,27.84090909090909,68.75,7.386363636363637,2.6515151515151514,0.018265019480350368,0.22571579311856013,0.2200439897768644,0.25996971432682814,0.15074100696230244,0.06663941773107787,0.01653066879130241,0.012517821196886422,0.10329924242424243,0.05718276515151515,-0.09005198863636363,40.53030303030303,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-03,1039,71.82675649663138,11.666987487969202,5.229317169609507,71.82675649663138,0.01790256913254139,14.244465832531281,0.0,0.2695434033874559,0.769971126082772,1.8286814244465832,0.0,0.0,8.662175168431183,3.079884504331088,0.0,0.0,16.650625601539943,0.0962463907603465,0.0,0.0,0.0,12.897016361886429,0.6737247353224254,0.769971126082772,0.0,0.0,23.86910490856593,0.8662175168431183,3.2723772858517806,0.769971126082772,3.079884504331088,17.324350336862366,4.427333974975938,5.389797882579403,7.025986525505294,10.779595765158806,2.3099133782483157,8.084696823869104,23.86910490856593,1.4436958614051971,2.4061597690086622,5.2935514918190565,5.871029836381136,9.432146294513956,0.0,35.611164581328204,44.85081809432147,55.14918190567853,95.09143407122232,37.34359961501444,41.38594802694899,0.192492781520693,1.539942252165544,1.0587102983638113,0.6737247353224254,0.0,0.0,4.331087584215592,19.53801732435034,1.1549566891241578,0.0,0.769971126082772,4.138594802694899,1.030798845043311,0.08662175168431184,0.0962463907603465,0.0,0.0,0.0,16.554379210779597,73.14725697786332,26.948989412897017,64.77382098171319,7.218479307025986,2.213666987487969,0.022260087331779817,0.23469620036439762,0.2320720070152791,0.25271118475527105,0.13876409208042023,0.06665410551754887,0.013099007985091591,0.01164398675818623,0.15299230028873917,0.06470259865255053,-0.16705274302213668,46.00577478344562,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-04,928,69.90086206896552,11.619612068965518,5.076768810449592,69.90086206896552,0.03696097083837956,20.58189655172414,0.0,0.2593384434369158,0.646551724137931,4.202586206896552,0.0,0.0,8.512931034482758,3.4482758620689653,0.0,0.0,14.97844827586207,0.10775862068965517,0.0,0.0,0.0,11.206896551724139,1.8318965517241377,0.21551724137931033,0.0,0.0,19.396551724137932,1.293103448275862,2.0474137931034484,1.293103448275862,3.34051724137931,13.793103448275861,7.004310344827585,5.926724137931035,11.099137931034484,14.331896551724139,2.2629310344827585,8.943965517241379,18.96551724137931,1.6163793103448276,1.1853448275862069,6.142241379310344,6.0344827586206895,9.051724137931034,0.7543103448275862,37.60775862068966,35.668103448275865,64.22413793103449,80.38793103448276,29.74137931034483,36.422413793103445,0.3232758620689655,2.1551724137931036,1.4008620689655173,0.5387931034482759,0.0,0.0,3.34051724137931,18.75,1.0775862068965518,0.0,2.0474137931034484,4.094827586206897,1.0344827586206897,0.08512931034482758,0.10775862068965517,0.0,0.0,0.0,13.685344827586206,75.53879310344827,21.120689655172413,67.45689655172413,9.375,3.556034482758621,0.024158287499813573,0.23754792642372544,0.21612798418376314,0.2630638359438167,0.150283332560731,0.06112699248963752,0.01607137810797361,0.01069727768965285,0.12377370689655172,0.06021228448275862,-0.12562661637931036,46.12068965517241,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-05,933,69.66130760986067,11.067524115755628,5.379067810990078,69.66130760986067,0.019455762890130204,14.89817792068596,0.0,0.259331141733733,1.822079314040729,3.429796355841372,0.21436227224008575,0.0,10.610932475884244,3.644158628081458,0.10718113612004287,0.0,13.826366559485532,0.10718113612004287,0.0,0.0,0.0,15.541264737406216,0.7502679528403001,0.3215434083601286,0.0,0.0,22.29367631296892,1.607717041800643,3.965702036441586,0.964630225080386,2.3579849946409435,12.218649517684888,6.109324758842444,6.109324758842444,9.217577706323688,12.754555198285104,1.607717041800643,6.859592711682744,15.219721329046088,1.5005359056806002,1.822079314040729,5.251875669882101,6.645230439442658,9.110396570203644,0.4287245444801715,37.83494105037513,40.836012861736336,54.340836012861736,72.66881028938906,35.048231511254016,40.943193997856376,0.3215434083601286,2.0364415862808145,2.0364415862808145,2.0364415862808145,0.10718113612004287,0.10718113612004287,2.3579849946409435,18.756698821007504,2.8938906752411575,0.0,0.964630225080386,4.608788853161844,1.0364415862808145,0.10610932475884244,0.10718113612004287,0.0,0.0,0.0,14.576634512325832,75.13397642015005,25.509110396570208,66.9882100750268,6.109324758842444,1.822079314040729,0.021498369672780893,0.2238678805499856,0.2237659481866377,0.2622766569470555,0.1458734236277184,0.06164670407779017,0.01462355511727617,0.013659572827915236,0.1167491961414791,0.07264523043944267,-0.08376923901393354,40.51446945337621,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-06,898,71.9599109131403,11.651447661469934,5.252387025338873,71.9599109131403,0.025213171964940603,19.15367483296214,0.0,0.2573792097242903,1.55902004454343,2.89532293986637,0.11135857461024498,0.0,9.465478841870825,3.4521158129175946,0.11135857461024498,0.0,19.15367483296214,0.33407572383073497,0.0,0.0,0.0,15.367483296213807,1.670378619153675,0.4454342984409799,0.0,0.0,26.169265033407573,0.779510022271715,4.342984409799555,1.0022271714922049,2.1158129175946545,13.585746102449889,4.8997772828507795,4.565701559020044,8.017817371937639,11.247216035634743,1.0022271714922049,5.902004454342984,13.3630289532294,1.7817371937639197,2.0044543429844097,5.56792873051225,5.3452115812917596,10.356347438752785,0.33407572383073497,43.98663697104677,40.200445434298445,55.345211581291764,79.1759465478842,32.73942093541203,42.650334075723826,0.0,1.3363028953229399,1.0022271714922049,0.6681514476614699,0.33407572383073497,0.0,3.8975501113585747,19.487750556792875,2.2271714922048997,0.0,1.447661469933185,2.89532293986637,1.034521158129176,0.09465478841870824,0.33407572383073497,0.0,0.0,0.0,15.924276169265033,73.60801781737194,27.28285077951002,65.81291759465479,7.461024498886415,2.2271714922048997,0.02240935004460784,0.22718842144009527,0.21990634213499347,0.253291178458488,0.14677458251311215,0.07033528161263783,0.015328904866662604,0.014611675039388499,0.11416369710467707,0.06742427616926502,-0.089658574610245,40.86859688195991,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-07,869,73.80092059838896,11.894131185270426,5.283906485239153,73.80092059838896,0.02130083921358544,18.296892980437285,0.0,0.27007790199000514,1.380897583429229,1.380897583429229,0.0,0.0,5.523590333716916,2.761795166858458,0.0,0.0,15.995397008055237,0.0,0.0,0.0,0.0,15.074798619102417,0.9205983889528193,0.23014959723820483,0.0,0.0,28.078250863060987,1.0356731875719216,2.0713463751438432,0.6904487917146145,1.9562715765247412,15.880322209436134,6.214039125431531,3.79746835443038,7.3647871116225545,10.93210586881473,1.8411967779056386,8.51553509781358,12.428078250863061,2.8768699654775602,1.9562715765247412,5.523590333716916,4.7180667433832,9.666283084004602,0.11507479861910241,32.796317606444184,42.00230149597238,52.013808975834294,87.22669735327963,35.21288837744534,43.613348676639816,0.11507479861910241,1.9562715765247412,1.380897583429229,1.2658227848101267,0.0,0.0,1.9562715765247412,22.78481012658228,2.0713463751438432,0.11507479861910241,1.8411967779056386,1.726121979286536,1.0276179516685846,0.05523590333716916,0.0,0.0,0.0,0.0,14.2692750287687,76.2945914844649,27.502876869965476,68.12428078250863,7.825086306098965,2.761795166858458,0.022378419889259364,0.21995190143421092,0.227549117245603,0.24811756065821983,0.14906176900809712,0.06944719526986429,0.017068887657256553,0.012069636498804933,0.11093095512082854,0.07881818181818182,-0.06705868814729574,38.89528193325661,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-08,1211,74.11478117258464,11.827415359207267,5.349962462563223,74.11478117258464,0.018785497208166854,16.267547481420312,0.0,0.2393531174794197,0.9083402146985963,2.2295623451692816,0.0,0.0,6.6061106523534265,3.137902559867878,0.0,0.0,13.294797687861271,0.0,0.0,0.0,0.0,17.09331131296449,1.8992568125516103,0.8257638315441783,0.0,0.0,25.185796862097444,1.4037985136251032,2.1469859620148637,0.7431874483897605,1.0734929810074318,11.147811725846408,5.780346820809249,5.284888521882741,8.092485549132949,11.230388109000826,1.8166804293971925,7.597027250206441,13.542526837324525,1.0734929810074318,2.312138728323699,4.293971924029727,4.541701073492981,10.652353426919902,0.16515276630883566,35.92072667217176,41.61849710982659,49.13294797687861,78.86044591246903,34.516928158546655,38.232865400495456,0.41288191577208916,1.8992568125516103,1.1560693641618496,2.2295623451692816,0.41288191577208916,0.0,2.2295623451692816,19.322873658133773,2.312138728323699,0.0,0.41288191577208916,3.05532617671346,1.0313790255986788,0.06606110652353427,0.0,0.0,0.0,0.0,13.872832369942195,74.89677952105697,29.31461601981833,65.73080099091659,7.844756399669695,2.312138728323699,0.02257412487923311,0.2213389922095339,0.20102018825759918,0.2691177142216761,0.14578453708755662,0.07737368504034617,0.014596417051818135,0.01468988594499584,0.1292262592898431,0.06398678777869529,-0.12984822460776216,35.342691990090835,us_legacy_tv,CBS News,False
@CBSNews,videos,2026-09,628,70.9187898089172,11.536624203821656,5.24215641354662,70.92038216560509,0.018373135596346537,13.853503184713375,0.0,0.22370934194650943,2.388535031847134,2.388535031847134,0.0,0.0,6.528662420382165,2.8662420382165608,0.0,0.0,15.127388535031846,0.15923566878980894,0.0,0.0,0.0,23.56687898089172,3.1847133757961785,0.47770700636942676,0.0,0.0,22.29299363057325,1.7515923566878981,2.0700636942675157,1.1146496815286624,2.0700636942675157,11.624203821656051,5.254777070063694,3.662420382165605,9.713375796178344,16.560509554140125,0.9554140127388535,7.32484076433121,13.535031847133757,0.7961783439490446,1.5923566878980893,6.210191082802548,7.643312101910828,10.987261146496815,0.47770700636942676,35.509554140127385,39.490445859872615,41.56050955414013,62.898089171974526,33.917197452229296,38.853503184713375,0.15923566878980894,3.821656050955414,1.7515923566878981,0.9554140127388535,0.47770700636942676,0.0,1.7515923566878981,17.8343949044586,1.5923566878980893,0.0,0.6369426751592357,2.547770700636943,1.0286624203821657,0.07006369426751592,0.15923566878980894,0.0,0.0,0.15923566878980894,14.64968152866242,75.31847133757962,27.070063694267514,62.42038216560509,12.579617834394904,4.2993630573248405,0.028116367283535157,0.22503179137076368,0.1931237850559472,0.27566774030971886,0.14912059718265472,0.06611068873047289,0.016853908735354573,0.02450167865505514,0.13418949044585987,0.06426910828025477,-0.1330917197452229,31.210191082802545,us_legacy_tv,CBS News,False
