topic_id,creator,genre,n,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,label,group
0,@HasanReactionsfanTwo,videos,10,-0.20973167148344407,-1.3997695374951251,-0.39543131612759325,-0.4726707073019199,-0.8811564000424001,0.059518920579433796,0.395794972280621,0.02213534702635041,-0.7814374458786071,-0.678186155876097,-0.06158743426319966,-0.5583964024017052,ICE protests in Minneapolis,left
0,@JackCocchiarellaShow,videos,18,-2.4239571240338864,0.7543292012486514,0.0026143196602605137,0.1962870701009572,-0.8566516341421436,0.19669425821066533,-0.14052745596020727,-0.8673273063579332,-1.9489410179581341,-1.1283048593264564,-1.1717395367768213,-1.5353477112866936,ICE protests in Minneapolis,left
0,@LegalAFMTN,videos,70,-1.538983640534091,-0.8611620097623722,-0.21874000384816247,-0.2645283165009387,-0.8590330703936847,-0.7240422699702582,0.44687738775488267,-0.4703187307856982,2.519606463241497,-0.8960423630933864,1.092816558316066,-0.8591498011854937,ICE protests in Minneapolis,left
0,@MegynKelly,videos,40,-1.2471912195533883,0.11215692103491648,0.2335753972539126,-0.09327568892800345,0.3326783873792166,1.642866206787053,-0.5121076636391282,0.6114130177789993,-1.8223684612451971,0.2988404941322677,1.117062448549715,0.2777069811669667,ICE protests in Minneapolis,right
0,@MeidasTouch,streams,48,-1.5533154075438729,-0.15980264745160208,2.426290894927019,0.013829422865864645,-0.8464372107913541,-0.35289674098169527,0.6893098558290346,-0.255831658591591,2.659963561252549,-0.5680764589757578,-0.3627484914462977,0.5996961630088522,ICE protests in Minneapolis,left
0,@MeidasTouch,videos,49,-2.307991146217206,0.08206732748930694,-0.34127181342734714,-0.1246684861089939,-0.5226805685015927,-1.2335965276728313,1.4204231687597786,-0.5538549905462173,0.1083195095537975,-1.0303411220546101,0.3302214257728269,-0.7357389205051859,ICE protests in Minneapolis,left
0,@MichaelKnowles,videos,13,-0.9351478572068448,-0.09979632461198744,-0.7878427170750063,-0.04749542186355898,-0.3367653004477651,0.21293423983933077,0.34129673714553593,-0.13939233214857885,0.05541317079651982,0.08970478482328555,-0.9278219169209904,-0.8763914061277126,ICE protests in Minneapolis,right
0,@NBCNews,videos,137,-0.06736235944970095,0.6590490445613366,-0.17481270336258223,-0.14686726744008022,-0.3746761738920113,-1.2335924675147847,2.563775957152723,-0.35104640609609483,-1.9042966315025536,0.8579407745839087,-0.16988062682559077,0.0763179338962389,ICE protests in Minneapolis,neutral
0,@NYTPodcasts,videos,21,0.5553519474507697,-0.3446603447836261,0.10754671423926977,-0.05079626707425762,-0.046443218723005046,-1.6052325246111847,-0.0532606041955086,-0.06549164544943743,-1.6457093693487599,0.07591682852917081,0.9078041446985148,-0.05882997111829732,ICE protests in Minneapolis,left
0,@NewsNation,streams,10,0.12068826564173891,0.33932948011672137,1.1255344428959222,-0.23602318301358105,-0.6714630121322606,-0.9193390653739387,2.879053763773968,-0.1392672628698887,-1.5624607168650182,-0.6467578351683924,-1.044804716106217,-0.08048978753599115,ICE protests in Minneapolis,neutral
0,@NewsNation,videos,263,-0.07976457158895109,0.7636139581820174,0.372256697205094,-0.3203821060138588,-0.4531046107049747,-0.3178059433139408,2.048325695359164,-0.015638113137469923,-1.9351380896387733,0.3829729168880234,0.2010799431244298,0.7800552723448045,ICE protests in Minneapolis,neutral
0,@NewsmaxTV,videos,104,-0.07832112381248181,0.8159854607262325,0.72158038959609,-0.08888064543305432,-0.45610786138119064,0.18773135621619946,1.4024603106108608,-0.4511574011042802,-1.3001249809152617,1.3101785054092674,0.07012326452325635,0.32649019369991217,ICE protests in Minneapolis,right
0,@PTLRadioShow,streams,12,0.7901747126936853,-0.7460774522161729,-0.5547496047261561,-0.04157203302664988,-0.6092197661761004,-1.6195549254054444,2.3349272897017923,0.23076740842641688,-1.5527686156976614,0.45897045115477586,0.4342479466610198,-0.8499849688038958,ICE protests in Minneapolis,left
0,@PTLRadioShow,videos,78,-0.19343035480372164,-0.31208202306805716,-0.41108318597010707,-0.3275256552300026,-0.4609047101137277,0.11127061669453787,-0.09274783546348253,-0.31381310288355463,-0.5880702396329489,0.025860246227364315,0.41005027785600356,-0.6395190024244972,ICE protests in Minneapolis,left
0,@RealAmericasVoice,streams,21,-2.022108133554469,0.41702180610839923,0.3405413435060385,-0.43364507110721096,-0.7454341439142548,1.1425036175446304,1.7478517218681238,0.2709892150304147,3.3225648605902673,0.31542860124290806,0.33250699305580134,0.7275958455069528,ICE protests in Minneapolis,right
0,@RealAmericasVoice,videos,147,-1.284756411940758,-0.6585695083476745,-0.008534858746692835,-0.5304384390427433,-0.6699960151104815,0.26264309539171943,0.34020400728611366,0.22181714185563628,-0.9471058867004921,2.087456350531922,0.2060894366839896,-0.2786641028134746,ICE protests in Minneapolis,right
0,@RebelHQ,videos,62,-1.2110013802448074,0.34368482390746646,-0.24626553729530776,-0.23148598338329734,-0.8153885348863257,-0.9801981669102418,0.11080697578983253,-0.6215460905437529,-0.1493953306836678,-0.5564522182784495,0.18321004994560092,-1.0260709315817935,ICE protests in Minneapolis,left
0,@Reuters,streams,40,0.31265106958953687,-0.045040125804863426,4.1603546626456325,-0.11786312118024904,-0.8554904969973636,-0.6978556580294186,2.04856442926174,-0.47799190229341787,0.7030708659003293,-0.3884988359532505,-0.13437129518333776,-0.3681638006150901,ICE protests in Minneapolis,neutral
0,@Reuters,videos,111,-0.5753230598787765,0.6221215845877828,0.13031426826683729,-0.46245674002042875,-0.6064788529401819,-1.2945194997979033,2.565396905751763,-0.3357654013308445,-0.8445054594878679,0.45473414186655403,0.23732792740725975,0.7306214989411429,ICE protests in Minneapolis,neutral
0,@RobertGouveiaEsq,videos,15,-1.1516106585128283,-2.0552911253600756,-0.532885352271614,-0.649614913647357,-1.2191058356339701,-0.031042938267365136,0.15307118763537278,-0.6260451447009199,1.443084900672646,-0.7155769555309183,0.7429875900947507,-0.6766581416098147,ICE protests in Minneapolis,right
0,@RubinReport,videos,18,-1.100438167261129,-0.14553927981877796,0.005721778612815765,0.09866410605290414,0.27212813784678797,0.009689225664551862,-0.11570541307288357,-0.11457364872011078,-1.7463505392033851,-0.39675033940511445,0.14009015858664858,-0.17590965293931937,ICE protests in Minneapolis,right
0,@SaltyCracker,videos,35,-1.4390645764947845,-0.02161221454585114,-0.5140403637502288,-0.41768862176104343,-0.5753865936805196,-0.4618449419773384,-0.1824383111924246,-0.13766164815772702,-2.520891521438017,-0.36722415621457927,-0.5332870192727561,-0.6883184440889618,ICE protests in Minneapolis,right
0,@SecularTalk,videos,51,-0.6050383638566675,0.28700594911479976,0.7067255103051087,-0.1983355452466423,-0.34092966907692557,-1.2030510285133849,0.6570917406175406,-0.015190302389399614,2.3749114601074375,0.46203612547601597,0.14253713764294398,-0.42098742566802067,ICE protests in Minneapolis,left
0,@SkyNews,videos,29,-0.47960082205359916,0.08773602455218502,-0.08717621487165533,-0.0780553817023403,1.030758608054345,-1.723791872258462,2.178622314043183,0.16672020293822365,-2.1225179978678783,1.106865406188275,-0.49132145086870127,0.04996694244731642,ICE protests in Minneapolis,left
0,@StatusCoup,streams,83,-1.9251274964497957,-0.5193918803410533,2.2235930050097026,0.0695648312390741,-0.9646546948677938,-0.5439960409854843,0.4175435246008779,0.04518930454068341,2.4036600523900207,-0.3399938817663583,-0.047511323830532144,0.4610171682534288,ICE protests in Minneapolis,left
0,@StatusCoup,videos,167,-1.5198408106000674,-0.2609030686314533,0.22344105378205475,-0.1855063578903561,-0.7400562656516407,-1.0193065120998117,0.027048956962828805,-0.18542878886434325,2.344285793350457,2.621125547873299,0.03154233097599266,-0.3617277020226355,ICE protests in Minneapolis,left
0,@TheAdamCarollaShow1,videos,12,-0.41324828592381313,-0.1874918533130183,-0.5315879558793747,-0.7304247199348612,-0.958781749566072,-0.402810478919525,0.18559913069156866,-0.4076245975571115,0.9889467604405984,-0.2116417553675387,1.396350680115089,-0.18091861143061946,ICE protests in Minneapolis,right
0,@TheDamageReport,videos,73,-2.949676221893192,-0.34336932400624504,-0.3312468254522383,-0.3606560287984646,-0.8244946907324193,-0.8311261261076022,0.028513272226616922,-0.6373532937266685,-1.1727911567298333,-0.6456381939298341,0.8050432321727297,-0.9034241864492796,ICE protests in Minneapolis,left
0,@TheDonLemonShow,streams,25,-1.6115113050366239,-0.3580224538950687,-0.04724387225236334,-0.1893680352986414,0.26701188013015037,-0.8357926361204363,-0.06023676022438736,-0.6154996185640907,-0.8436077523140387,-0.47201460099640186,-0.0052655391206104345,-0.18673678121361917,ICE protests in Minneapolis,left
0,@TheDonLemonShow,videos,24,-0.3866472710337951,-1.2133697897844427,-0.1456393935115924,-0.43646434886720636,0.8517468286346318,-1.3795524843061784,-0.592436325426257,-0.903494697874388,-0.23678932730475946,-0.43618626994209514,0.3109758613292368,-0.10559710243185572,ICE protests in Minneapolis,left
0,@TheMajorityReport,streams,18,-1.2676144034447925,-1.3070019739439402,-0.22072104089595784,-0.057670550291637084,-0.43192993119940076,3.3134097190951173,-0.318254497031497,-0.34976970798700113,-1.4353213884719558,-0.2995414812992592,-0.24064950528283433,0.4519151404777085,ICE protests in Minneapolis,left
0,@TheMajorityReport,videos,79,-0.5623908772113357,-0.9264464006970535,-0.15322911646535722,0.048567677311270534,-0.08625220349249726,-0.5060345536152543,0.13171469426213264,-0.17691865290881004,-0.737357040582864,-0.0035900013907660152,-0.8694457317226832,-0.7016729020631947,ICE protests in Minneapolis,left
0,@TheMichaelCohenShow,videos,13,-1.9274682482493546,-0.4573230684416739,-0.4822943402194788,0.08312032656943721,-0.7241604141099217,0.0487526266078916,1.0429070867086816,-0.6501137022982065,1.456477058202933,-0.7723040042175935,-0.0025198373760480807,-0.8813841178424949,ICE protests in Minneapolis,left
