lane,genre,month,n_creators,n_titles,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,curiosity_gap,outrage,humor,question,breaking_live,episode_show,interview_guest,reaction,confrontation,listicle,howto_explainer,partial_month
us_press_print_digital,streams,2026-06,2,87,0.6730250131067406,0.47776082504435835,0.310912532090401,-0.36239052801019334,-0.5529470459832398,0.053306579694627376,1.7469178640393674,0.16403698580656595,-0.797570917506238,-0.6442959846626711,-0.009623613940305198,-0.40254989074667313,1.148429393080028,0.34391238526134876,1.0429151043427654,-0.538066555117072,-1.046102845107407,0.395631386947486,2.511517235075426,0.27245240561789574,-1.0679255345808107,-0.6025230601372905,0.511500752642112,-0.2190225911885659,0.027427490542244644,0.05485498108448929,0.0,0.0,0.4750945775535939,0.0,0.08228247162673392,0.038461538461538464,0.0,0.0,0.00819672131147541,False
us_press_print_digital,streams,2026-07,2,77,0.6876137230300493,0.38039002420374374,0.1531871247823785,-0.354463607304467,-0.3257633538864505,0.2086601014409485,1.7036257843212432,0.4413586950709958,-0.5365587833085104,-0.595159524345869,-0.15333000924709034,-0.2497608865225985,1.403177423650133,0.17302911101846383,0.9803385335714687,-0.5145420798767316,-0.8343723190422261,0.6566332061940052,2.376403564991387,0.5794116800562732,-0.8239801318750504,-0.5532928642320212,0.5315625640527393,-0.10044672753766315,0.0,0.07588652482269503,0.0,0.0,0.4804964539007092,0.0,0.09397163120567376,0.016666666666666666,0.010638297872340425,0.0,0.02127659574468085,False
us_press_print_digital,streams,2026-08,2,141,-0.00516749533862175,0.3879165364251767,0.2213051776590239,-0.39523976026230934,-0.40916736915035046,-0.3087808676148799,1.9684635038872762,0.4699025126517241,-0.7447829961891275,-0.3802217979059203,-0.6495142363321074,-0.0534670276653555,0.28182320349902884,0.30329907671069256,0.8505521525024828,-0.6003580635287393,-0.8471884637934772,0.19640728241108277,2.6808482291408553,0.697460072240341,-0.9819028201011524,-0.3277731037841208,-0.35406306299249934,-0.024771332104939398,0.00847457627118644,0.04609342703596528,0.0,0.0,0.42879288962381146,0.0,0.1443778420835056,0.0,0.02304671351798264,0.0,0.006097560975609756,False
us_press_print_digital,streams,2026-09,2,67,0.3026226792779105,0.5733502407834838,-0.167599368486953,-0.4239340670594745,-0.3906825648776841,0.07389423190140715,1.7275040682988596,1.0140897087852625,-0.4793088501768451,-0.10546505367058046,-0.9801006263447242,-0.3515794321742159,0.7261788847260421,0.5967141812427905,0.5121163271731428,-0.664170376747664,-0.8090207097509632,0.5872945325825546,2.4757869894850835,1.485319689865504,-0.708440382408549,0.0201421656245066,-0.6912982572517022,-0.3505118691308763,0.017857142857142856,0.07921245421245421,0.0,0.0,0.36996336996337,0.0,0.15567765567765568,0.0,0.02564102564102564,0.0,0.0,True
us_press_print_digital,videos,2026-01,11,2021,0.7450103086501181,-0.1847450960099368,-0.35737332858025933,-0.2706859911296244,0.8687150488561186,-0.22302174632881322,-0.18172647331476208,0.2516564175133456,-0.42024295968374814,-0.03897633575878711,-0.0700257831737861,0.029339246838995196,0.747959899824007,-0.15943622453430953,-0.2756460935220969,-0.3093602641898869,0.7615354862274731,-0.28835733350772247,0.23752842652837414,0.35755637379835986,-0.5243738923349215,0.21007182666476407,0.214850387979335,0.18793502064137427,0.018573924768651072,0.3892998898350333,0.006087280564353468,0.22561910773915808,0.0046350717377045035,0.034510712217718585,0.07896538823979303,0.013918445014678371,0.04171398550586699,0.007584873757953015,0.0766153796713079,False
us_press_print_digital,videos,2026-02,12,2533,0.6106485158098375,-0.32172202642106,-0.33172656944220286,-0.12439726468423086,0.8801253323775647,0.016694713797306516,-0.049209508123815866,0.01091063614701864,-0.550545103513476,-0.0876986821349318,-0.14809572983153066,0.21957926641975678,0.740060134392659,-0.2753940102420621,-0.242718303078051,-0.18712324403729608,0.738050810866761,-0.012460746910547863,0.3624969982624553,0.06521048540565537,-0.6349366131427898,0.10513602022686164,0.20445056424692673,0.30144768761387014,0.010166827938944635,0.3925705642942503,0.001292062614245357,0.18364954553840365,0.008044889748661322,0.02776601998824221,0.07902809263599327,0.008475397467693895,0.043784561388428046,0.0027231751596344055,0.10868203349389145,False
us_press_print_digital,videos,2026-03,11,2447,0.479388317491089,-0.07373812363085018,-0.3304151150241,-0.08680818701520057,1.1685864442903233,-0.14127859820996128,-0.10772812084519816,-0.012684787260877572,-0.22667037511752056,0.009821908656362044,-0.1435224606091969,0.07407249754993266,0.594665822474254,0.01825845833409199,-0.23380066322160387,-0.13435926685071167,1.1046192008524365,-0.2086187058109953,0.3808793690315332,0.14064410247637538,-0.3379913637998311,0.3422853898523371,0.22495914042554155,0.43690558877697866,0.021454594182309404,0.382838798424905,0.00030303030303030303,0.2308570868305674,0.00717999074217768,0.028605482717520857,0.0900388721316365,0.011650960311606123,0.04608471647943328,0.003105534756158272,0.14485178845097407,False
us_press_print_digital,videos,2026-04,13,2643,0.4196251053507185,-0.1123078590042149,-0.33817012513769645,-0.10525879134417124,1.3463575676265893,-0.08071969073835678,-0.07813167151730409,0.007603771739982341,-0.5010702133510592,-0.15169783035988896,-0.2614450081949411,-0.03113566593962171,0.43730695651915663,-0.04620301384409869,-0.2512837496884717,-0.12408123425076521,1.3140721954342036,-0.20992474967155145,0.35811444135151055,0.10695964050260581,-0.5804853653490901,0.10540991362073816,-0.02859214200375511,0.3744759029401502,0.01862606759860225,0.35257878344185095,0.00047995475158385054,0.24233949386973816,0.009855880999861972,0.02475790243011146,0.0668858229785399,0.00836783581217382,0.0360656906615365,0.0014771022893335362,0.15393537739548113,False
us_press_print_digital,videos,2026-05,12,2844,0.6278224437660828,-0.18240705942599147,-0.2996063750757714,-0.08613185886338724,1.0430396803265907,-0.01696805281070975,-0.05432413163661067,0.08703276950879153,-0.4515468768751538,-0.07853170714163314,-0.08667690766944487,0.26302506159560635,0.8284363893880559,-0.14703126144384268,-0.22523358260093093,-0.17121251985469785,1.0635891228009882,-0.09733733462780354,0.37997009695564793,0.24497882153517578,-0.5418338775638109,0.07049742386672253,0.2714424580714059,0.5020416568314,0.01627894886861665,0.2996781885649204,0.001969469809443972,0.2397737021476258,0.008371614770684014,0.026741293532338308,0.059975478489278984,0.008040015632904511,0.029676872774183797,0.001420858187749489,0.11162070107966045,False
us_press_print_digital,videos,2026-06,12,2750,0.7985295541774856,0.1170921058113084,-0.2800848327341456,-0.16540867873814472,1.383102886419799,-0.11031657231834134,-0.15170370132492292,0.12565941839621722,-0.37049245222594923,0.003445506682366715,0.19107265301117404,0.09046645714305511,0.9532245290734762,0.14088280736348452,-0.23743353395475011,-0.2439817709300268,1.365839567681684,-0.19057049885230945,0.24398108241569408,0.25690168590103846,-0.4389595287573311,0.17081936605141568,0.4858548999905256,0.3098188528382635,0.011612351546555093,0.3253611631748598,0.001207493700242354,0.26889176760760763,0.015373118043281097,0.025837742504409174,0.07091818602359505,0.011861576327262658,0.045097418069330576,0.0011550016006221249,0.13711968909410543,False
