row_id,video_id,creator,genre,topic_id,topic_sim,weak_assignment,political
39093,WCLer_c9lZY,@dollemore,videos,34,0.709201,False,True
39094,biXwBsSRmuQ,@dollemore,videos,34,0.65722567,False,True
39095,yNwH2tIYAh4,@dollemore,videos,49,0.569465,False,True
39096,UlBu1md173w,@dollemore,videos,80,0.58989036,False,True
39097,H5jguo3O0bg,@dollemore,videos,94,0.74869627,False,True
39098,nBlg82hnCy0,@dollemore,videos,113,0.6476777,False,True
39099,i_NYo8UfvyY,@dollemore,videos,80,0.63924456,False,True
39100,7AUQUh_J6ek,@dollemore,videos,112,0.7042564,False,True
39101,Yvy5aHiTzFw,@dollemore,videos,34,0.69140184,False,True
39102,lzO4oHlzsEA,@dollemore,videos,43,0.6098052,False,True
39103,BJy7Hz_ckg8,@dollemore,videos,17,0.55028194,False,True
39104,b3DltETLDB0,@dollemore,videos,66,0.7718483,False,True
39105,oiN7ggyyJN8,@dollemore,videos,34,0.58416265,False,True
39106,D4SgWIZICEk,@dollemore,videos,60,0.5587279,False,True
39107,v-B13jsv8Kk,@dollemore,videos,167,0.6499827,False,True
39108,2KA-6MR3vOA,@dollemore,videos,94,0.6855785,False,True
39109,i_HzKwvq8R8,@dollemore,videos,3,0.59249806,False,True
39110,X9bcBelK0ZI,@dollemore,videos,46,0.6732233,False,True
39111,KmEsgI26Xsk,@dollemore,videos,34,0.7689869,False,True
39112,zfUH79s7abE,@dollemore,videos,24,0.5424816,False,True
39113,g3b11Z6iB_4,@dollemore,videos,19,0.4699567,False,True
39114,9UUvIMDTDCw,@dollemore,videos,167,0.7370266,False,True
39115,pc8_4yLkcZE,@dollemore,videos,36,0.64264274,False,True
39116,s9-RyXX97uM,@dollemore,videos,155,0.4630841,False,True
39117,YjPudx812PA,@dollemore,videos,43,0.4931323,False,True
39118,JpPVk3NxYAY,@dollemore,videos,163,0.7276887,False,True
39119,Yh_GxdJzZWE,@dollemore,videos,36,0.6798888,False,True
39120,J5piXVSr3SI,@dollemore,videos,14,0.5747499,False,True
39121,IvOn42eXs-k,@dollemore,videos,163,0.62521297,False,True
39122,y4CI4CE7oLY,@dollemore,videos,108,0.6360031,False,True
39123,VO8tUHfBGdw,@dollemore,videos,60,0.65191865,False,True
39124,ir867cT-ui4,@dollemore,videos,25,0.5146196,False,True
39125,-4T38ZIy4Dk,@dollemore,videos,108,0.74548376,False,True
39126,z1MWpEG_bPE,@dollemore,videos,163,0.7608227,False,True
39127,GPt9K3n8rJo,@dollemore,videos,167,0.72291386,False,True
39128,sQdyu_GIcYg,@dollemore,videos,163,0.6351554,False,True
39129,ZBfb57TkGaY,@dollemore,videos,167,0.7220429,False,True
39130,VMUNoopCZgM,@dollemore,videos,43,0.70459414,False,True
39131,wwIsytfmNm0,@dollemore,videos,21,0.51822126,False,True
39132,sRRXw0DpuQk,@dollemore,videos,204,0.7466342,False,True
39133,k95IbZvdUsQ,@dollemore,videos,43,0.623033,False,True
39134,OwIyl1CnpXo,@dollemore,videos,108,0.8371399,False,True
39135,vLnWXLjlFSs,@dollemore,videos,163,0.60644656,False,True
39136,RmljrTYm738,@dollemore,videos,143,0.726078,False,True
39137,bSZ9mGrLTJ0,@dollemore,videos,21,0.6838192,False,True
39138,pUrPGJ4KzuI,@dollemore,videos,163,0.75282425,False,True
39139,0FQQXoImJMg,@dollemore,videos,178,0.6102215,False,True
39140,c_o7ReAdNNY,@dollemore,videos,66,0.7010295,False,True
39141,wZCw1hchO_Q,@dollemore,videos,60,0.64832145,False,True
39142,1ytT_BqsHKE,@dollemore,videos,17,0.43179834,True,True
39143,BTMObmbFpNw,@dollemore,videos,143,0.7855819,False,True
39144,9Mzad-1t3a4,@dollemore,videos,84,0.71244776,False,True
39145,AwPmOzfP7gw,@dollemore,videos,108,0.6120927,False,True
39146,_sHfiPSWeBE,@dollemore,videos,17,0.61261964,False,True
39147,pKrZ7Cd1rB8,@dollemore,videos,217,0.5336948,False,True
39148,_POyAeTwAbA,@dollemore,videos,34,0.68579096,False,True
39149,PautELSQT2s,@dollemore,videos,108,0.7562955,False,True
39150,OE9yCOdRXrw,@dollemore,videos,33,0.5309339,False,True
39151,Fmun_86S5qk,@dollemore,videos,143,0.7090698,False,True
39152,_z6lfZFxnY8,@dollemore,videos,167,0.7504552,False,True
39153,aCGRsmUW5_w,@dollemore,videos,24,0.6329524,False,True
39154,LKkySEwfyZA,@dollemore,videos,34,0.6729405,False,True
39155,P7N-swmagvs,@dollemore,videos,73,0.65853196,False,True
39156,JXih1LrYaak,@dollemore,videos,135,0.5104192,False,True
39157,7jmVPa97eO0,@dollemore,videos,62,0.6225336,False,True
39158,4MKissZNuxo,@dollemore,videos,17,0.75127476,False,True
39159,cpwA-Cq3wKg,@dollemore,videos,214,0.70001066,False,True
39160,gwSF1TDlf_U,@dollemore,videos,34,0.6197012,False,True
39161,E2b95Q83l_Q,@dollemore,videos,62,0.6680355,False,True
39162,LDc0uQ525mI,@dollemore,videos,137,0.73542494,False,True
39163,yz1GNp-DsSk,@dollemore,videos,21,0.53025573,False,True
39164,I2xmvqkYdmw,@dollemore,videos,24,0.626749,False,True
39165,fQraSa6ul-M,@dollemore,videos,35,0.7136476,False,True
39166,aUyc4czK48Q,@dollemore,videos,192,0.39962974,True,True
39167,sqW15DlZpUM,@dollemore,videos,71,0.56809366,False,True
39168,tPB1dfHCqdA,@dollemore,videos,217,0.5665289,False,True
39169,k0FkgGZ6yFg,@dollemore,videos,2,0.6690687,False,True
39170,p65fnmk3GeQ,@dollemore,videos,208,0.66006356,False,True
39171,MmxHINgm0Is,@dollemore,videos,35,0.7179893,False,True
39172,jcCVIJBGsg8,@dollemore,videos,24,0.68879175,False,True
39173,eo120XAkSNs,@dollemore,videos,5,0.57935554,False,True
39174,4O0uiIVZRbI,@dollemore,videos,104,0.50693184,False,True
39175,2Ui5XckgsJM,@dollemore,videos,43,0.7212625,False,True
39176,dWeY8879gPY,@dollemore,videos,34,0.59176296,False,True
39177,Ud5mc0i1r6k,@dollemore,videos,24,0.6986804,False,True
39178,FC5Lqy5LTBc,@dollemore,videos,46,0.6444049,False,True
39179,-EhZWOCLxeo,@dollemore,videos,35,0.7801431,False,True
39180,UkVygK7T18k,@dollemore,videos,17,0.6787272,False,True
39181,dY5hAOn6Z0c,@dollemore,videos,0,0.5551008,False,True
39182,HhuUIPULSj0,@dollemore,videos,154,0.4717172,False,True
39183,Gb58qhv_Yhc,@dollemore,videos,17,0.5245277,False,True
39184,917Aib8jt60,@dollemore,videos,130,0.498251,False,True
39185,LO_e8HLFUTY,@dollemore,videos,35,0.8287431,False,True
39186,Y2EDyoKG2Yo,@dollemore,videos,204,0.67597896,False,True
39187,v0ii-kg_c0s,@dollemore,videos,33,0.71352595,False,True
39188,yXLicIwChVs,@dollemore,videos,107,0.70637095,False,True
39189,OzW0-4tSMKY,@dollemore,videos,33,0.71117,False,True
39190,vfnxjtappkM,@dollemore,videos,26,0.61854154,False,True
39191,kKk4nCl8I40,@dollemore,videos,40,0.54560167,False,True
39192,bW_SnB3D0fc,@dollemore,videos,62,0.6899613,False,True
39193,A8MTDKPfQCU,@dollemore,videos,34,0.6251618,False,True
39194,CwHLvtNZKZo,@dollemore,videos,107,0.61574006,False,True
39195,E3jaOrG9i1w,@dollemore,videos,3,0.62237436,False,True
39196,bCF0u4ZnigI,@dollemore,videos,10,0.49206388,False,True
39197,kcQV105CtI4,@dollemore,videos,60,0.5956889,False,True
39198,bN74_hsqn0I,@dollemore,videos,163,0.6784987,False,True
39199,R9iV4y1sv_A,@dollemore,videos,44,0.68687356,False,True
39200,B0k9GgBFzPY,@dollemore,videos,24,0.663579,False,True
39201,nKBiUIt740Y,@dollemore,videos,114,0.5031604,False,True
39202,cVgUsxf8TaI,@dollemore,videos,34,0.5639953,False,True
39203,kdZ3voycLdo,@dollemore,videos,17,0.5560474,False,True
39204,a9c8ynO-udE,@dollemore,videos,17,0.59605545,False,True
39205,OOr0GxzOoVc,@dollemore,videos,12,0.67630684,False,True
39206,cUpM3sC4Pxw,@dollemore,videos,163,0.6622414,False,True
39207,dFdc0s1kGuk,@dollemore,videos,117,0.62581164,False,True
39208,wCOainre4iQ,@dollemore,videos,6,0.65803784,False,True
39209,p4App0ilWg8,@dollemore,videos,10,0.6364851,False,True
39210,ocNci4rfZ7o,@dollemore,videos,137,0.7754066,False,True
39211,3dm4Snks_Jc,@dollemore,videos,217,0.5912952,False,True
39212,35kl-QwPnpc,@dollemore,videos,14,0.5957381,False,True
39213,UEmydTrEsug,@dollemore,videos,14,0.6543016,False,True
39214,aAMFz8wvp8o,@dollemore,videos,6,0.6388867,False,True
39215,LndkEu5q0xM,@dollemore,videos,5,0.7395266,False,True
39216,7EDnkr0WgX8,@dollemore,videos,178,0.727831,False,True
39217,HEyU3XXSs58,@dollemore,videos,136,0.57289004,False,True
39218,n-wYpTcMxfg,@dollemore,videos,217,0.56269324,False,True
39219,r3xdajX_5So,@dollemore,videos,40,0.4592823,False,True
39220,npP2TfohyFQ,@dollemore,videos,136,0.55845505,False,True
39221,Ci7oipZi5AE,@dollemore,videos,74,0.5948724,False,True
39222,6_EQVTX5hWw,@dollemore,videos,190,0.69236356,False,True
39223,5ZKkwS2AaWk,@dollemore,videos,72,0.621338,False,True
39224,UkbBDKYfmyQ,@dollemore,videos,14,0.67335004,False,True
39225,KKnDi008-Ns,@dollemore,videos,171,0.65078104,False,True
39226,xSkfMmnqiVI,@dollemore,videos,171,0.7768778,False,True
39227,rnuNxc_bz6w,@dollemore,videos,3,0.6966084,False,True
39228,fSY2vuXzFN0,@dollemore,videos,60,0.6323615,False,True
39229,VmpN84gTt3w,@dollemore,videos,190,0.6617836,False,True
39230,SxLnfz9wKb0,@dollemore,videos,80,0.6193118,False,True
39231,isTp39T9CCM,@dollemore,videos,17,0.5352804,False,True
39232,0JmJaGxA6xs,@dollemore,videos,35,0.72139734,False,True
39233,VdsXfLY7ms0,@dollemore,videos,167,0.63877004,False,True
39234,FN4iRZ_F7WQ,@dollemore,videos,17,0.58859855,False,True
39235,9Wj9uVGlZFk,@dollemore,videos,3,0.59346265,False,True
39236,2cXPFpcBAIo,@dollemore,videos,167,0.61650085,False,True
39237,UOO76rbUslM,@dollemore,videos,17,0.5123906,False,True
39238,ewYX0meYW9o,@dollemore,videos,5,0.50692147,False,True
39239,0BuL8UVPMMc,@dollemore,videos,113,0.75016457,False,True
39240,kuCvuy8K4dw,@dollemore,videos,217,0.5656451,False,True
39241,5SEQY6WDiDw,@dollemore,videos,85,0.63211805,False,True
39242,n4TwE_qpo0k,@dollemore,videos,14,0.4693305,False,True
39243,FS60SrTjQZ8,@dollemore,videos,36,0.67825663,False,True
39244,z26dshbeMTk,@dollemore,videos,66,0.46681917,False,True
39245,5-HqYgR3k70,@dollemore,videos,66,0.76320314,False,True
39246,IvTZhOGefak,@dollemore,videos,44,0.54537094,False,True
39247,spGGUNqRRD4,@dollemore,videos,34,0.71427864,False,True
39248,QR7mtJn_s2o,@dollemore,videos,204,0.6311527,False,True
39249,p4bgBSe-SOE,@dollemore,videos,166,0.37760612,True,True
39250,sE2yrCO2erI,@dollemore,videos,183,0.43788198,True,True
39251,Bg3rLqzN154,@dollemore,videos,60,0.5855309,False,True
39252,rn3cUqAL7pk,@dollemore,videos,34,0.6766483,False,True
39253,2rWWVNxpyjo,@dollemore,videos,156,0.42252973,True,True
39254,5lfmBP6FBoY,@dollemore,videos,24,0.5452397,False,True
39255,ZYzguAzuDlM,@dollemore,videos,34,0.52438873,False,True
39256,uHiNrhwSniU,@dollemore,videos,5,0.5805201,False,True
39257,clL1ebnzz_A,@dollemore,videos,34,0.6609346,False,True
39258,BGOr21plgJE,@dollemore,videos,186,0.68393534,False,True
39259,zeTtyoN8v3c,@dollemore,videos,163,0.7973641,False,True
39260,NAqKs58lo6E,@dollemore,videos,35,0.7349164,False,True
39261,gA7Xkhy3FEU,@dollemore,videos,114,0.49843752,False,True
39262,9LHfwVj8thw,@dollemore,videos,10,0.6879073,False,True
39263,usAfhQVmfTw,@dollemore,videos,206,0.600181,False,True
39264,7V1L9BJUfb0,@dollemore,videos,137,0.6672266,False,True
39265,_qOTegLFUDI,@dollemore,videos,35,0.67691535,False,True
39266,vNTdjxJ4uuc,@dollemore,videos,35,0.76769936,False,True
39267,A40uk5LERog,@dollemore,videos,35,0.6735807,False,True
39268,RjWNA8GP3h4,@dollemore,videos,79,0.48756066,False,True
39269,cOljzQP1Szk,@dollemore,videos,143,0.6121665,False,True
39270,s6_5DsRSVAY,@dollemore,videos,35,0.8476103,False,True
39271,DMlzk168ugg,@dollemore,videos,53,0.49487376,False,True
39272,eSmKhb7ZIps,@dollemore,videos,25,0.721287,False,True
39273,H6bIHd9K2Tw,@dollemore,videos,3,0.7964034,False,True
39274,pDoXUhQvKSQ,@dollemore,videos,46,0.7260436,False,True
39275,C8k3VK6RFOk,@dollemore,videos,24,0.6791721,False,True
39276,r8KJlf1io8M,@dollemore,videos,3,0.7011312,False,True
39277,Ehb51AZnWZA,@dollemore,videos,34,0.6777713,False,True
39278,Al-FxQdNexM,@dollemore,videos,136,0.78788465,False,True
39279,4ggRzg_Fma8,@dollemore,videos,75,0.54567534,False,False
39280,Tk-RaVgxtzM,@dollemore,videos,168,0.5255866,False,False
39281,5mWUlDLqOVA,@dollemore,videos,74,0.41070825,True,True
39282,QVv9_9pEDuQ,@dollemore,videos,137,0.7505984,False,True
39283,sPh430BYbtk,@dollemore,videos,91,0.6092791,False,True
39284,fhnKmnxu89E,@dollemore,videos,43,0.5794526,False,True
39285,85eXQ1_dbhE,@dollemore,videos,0,0.61358047,False,True
39286,yDCYzMmtm_g,@dollemore,videos,137,0.7623481,False,True
39287,D09MjtsX4Hs,@dollemore,videos,156,0.5159564,False,True
39288,-R_h_nqHhtY,@dollemore,videos,53,0.6363158,False,True
39289,FAsBFPLnlxc,@dollemore,videos,91,0.69714177,False,True
39290,41iXGIizhHU,@dollemore,videos,217,0.5153302,False,True
39291,aWUyY92er8Q,@dollemore,videos,17,0.51455766,False,True
39292,grlwXDV4hHs,@dollemore,videos,16,0.6379319,False,True
39293,AvxGnWvHlV4,@dollemore,videos,14,0.6132677,False,True
39294,zNCwmLg8bqU,@dollemore,videos,27,0.7849369,False,True
39295,jKA16vh7TK0,@dollemore,videos,40,0.5425799,False,True
39296,J3obZK9N-kk,@dollemore,videos,137,0.62483174,False,True
39297,fNJBn4wHvpc,@dollemore,videos,33,0.56229776,False,True
39298,8ofXICY32DE,@dollemore,videos,204,0.4918442,False,True
39299,sTb-nkNPrdw,@dollemore,videos,137,0.77624,False,True
39300,DAm2dO60mRY,@dollemore,videos,140,0.57874006,False,True
39301,Zfy9YJ8kre8,@dollemore,videos,178,0.59633833,False,True
39302,l5ipiMicHZ0,@dollemore,videos,53,0.70568347,False,True
39303,o38ukUJskLI,@dollemore,videos,24,0.6247007,False,True
39304,Ovj7riDyeRw,@dollemore,videos,24,0.5897006,False,True
39305,m2hmvu3VDKE,@dollemore,videos,22,0.51764977,False,True
39306,dQthDNaHSwE,@dollemore,videos,155,0.5727985,False,True
39307,a_MhMlnRWJo,@dollemore,videos,136,0.65051,False,True
39308,mfn35fXavzA,@dollemore,videos,75,0.3653026,True,False
39309,YQXSykOeZ7w,@dollemore,videos,108,0.4939194,False,True
39310,LkiiTs1rGz0,@dollemore,videos,24,0.6289422,False,True
39311,nUb8P_x86JI,@dollemore,videos,5,0.6287672,False,True
39312,tEYVerMEQRg,@dollemore,videos,19,0.62570155,False,True
39313,Ov4FX5krk38,@dollemore,videos,34,0.6913492,False,True
39314,WPxU_mjNCos,@dollemore,videos,36,0.61276925,False,True
39315,TYEkVAtyU-4,@dollemore,videos,19,0.5714591,False,True
39316,4bDLyWUD8e4,@dollemore,videos,73,0.5709262,False,True
39317,omjw7inXpy0,@dollemore,videos,163,0.65305173,False,True
39318,mkPfpTP-9iE,@dollemore,videos,108,0.75720286,False,True
39319,yiii01Njqq0,@dollemore,videos,14,0.52784806,False,True
39320,sq7NIqVGA3w,@dollemore,videos,81,0.6293257,False,True
39321,wgUguhiWxdA,@dollemore,videos,43,0.5502656,False,True
39322,z4sj8fAqDTA,@dollemore,videos,81,0.46581623,False,True
39323,cxkgvlZgZ-g,@dollemore,videos,5,0.6009676,False,True
39324,ZYLdmUgpzWs,@dollemore,videos,108,0.7053636,False,True
39325,6KV6mx7BRks,@dollemore,videos,36,0.7188639,False,True
39326,yFYikEWhs4o,@dollemore,videos,22,0.52445334,False,True
39327,gJCUbaW7Qck,@dollemore,videos,43,0.68857193,False,True
39328,Hy30_nzCavE,@dollemore,videos,24,0.5700362,False,True
39329,ugopbdane7A,@dollemore,videos,36,0.60568583,False,True
39330,-QzcWGY-yzE,@dollemore,videos,40,0.6095324,False,True
39331,a6kVkWlxFSk,@dollemore,videos,40,0.4867291,False,True
39332,j9SIAWwouJc,@dollemore,videos,36,0.61337787,False,True
39333,6UJoPZjyMLU,@dollemore,videos,22,0.47077423,False,True
39334,E2w9g5t_Kps,@dollemore,videos,36,0.5915905,False,True
39335,CcyCpgjuB4s,@dollemore,videos,36,0.5415929,False,True
39336,qeOwAoASnnQ,@dollemore,videos,17,0.5094973,False,True
39337,0N5_paOBlQ8,@dollemore,videos,57,0.68056667,False,True
39338,tVytdE0PqGQ,@dollemore,videos,40,0.5383941,False,True
39339,5Jtoa0WWfyI,@dollemore,videos,57,0.78400886,False,True
39340,f6U3-JejEWk,@dollemore,videos,17,0.5204592,False,True
39341,6iNCzff6y8A,@dollemore,videos,3,0.77104914,False,True
39342,I5IsGsUiQic,@dollemore,videos,24,0.56900215,False,True
39343,0cZRo6RMSlQ,@dollemore,videos,24,0.69445246,False,True
39344,K5QFx-5owHY,@dollemore,videos,108,0.72059065,False,True
39345,EehgxWP_H6E,@dollemore,videos,108,0.7595798,False,True
39346,zBn1ndmMQlM,@dollemore,videos,5,0.69496816,False,True
39347,xNzPfwZ8hQ8,@dollemore,videos,46,0.65728974,False,True
39348,KEars9jCr-0,@dollemore,videos,117,0.5266354,False,True
39349,zAN-JVn--mM,@dollemore,videos,34,0.56663346,False,True
39350,ZE2ML9WT2BE,@dollemore,videos,62,0.589497,False,True
39351,Lfu85w5DtUE,@dollemore,videos,163,0.7528569,False,True
39352,k-FzfQdMsdk,@dollemore,videos,234,0.56506914,False,True
39353,LETfZnbyY2k,@dollemore,videos,44,0.59989196,False,True
39354,Ru_2pPzdvmo,@dollemore,videos,190,0.61493057,False,True
39355,RJ3xpAqlGOk,@dollemore,videos,10,0.6141747,False,True
39356,DX1xzLq6snU,@dollemore,videos,17,0.5017491,False,True
39357,5C1KcpVHViw,@dollemore,videos,127,0.5533343,False,True
39358,-DMKG9ix0_0,@dollemore,videos,218,0.7935034,False,True
39359,hkR1vjQXb7U,@dollemore,videos,136,0.67636454,False,True
39360,ENG1NV88V1U,@dollemore,videos,80,0.48561645,False,True
39361,kfq9GuusPUA,@dollemore,videos,129,0.72410625,False,True
39362,TB1R85HAijY,@dollemore,videos,36,0.68337023,False,True
39363,c_4YW0brkbc,@dollemore,videos,49,0.53616714,False,True
39364,hiy_UbxCoGs,@dollemore,videos,218,0.7520484,False,True
39365,Xrocov290Do,@dollemore,videos,108,0.64088047,False,True
39366,f7FtvvTDXSE,@dollemore,videos,3,0.5634535,False,True
39367,Ayz9a38H0i0,@dollemore,videos,136,0.6400525,False,True
39368,rMqaGlLEU_A,@dollemore,videos,178,0.7137876,False,True
39369,dkgOi9CDAQw,@dollemore,videos,3,0.70799416,False,True
39370,WVvuJy4eI9M,@dollemore,videos,104,0.52330005,False,True
39371,O_ASYOIEL94,@dollemore,videos,108,0.7285543,False,True
39372,AvGJme3rlCo,@dollemore,videos,62,0.6012345,False,True
39373,5UWmiQQdmFo,@dollemore,videos,167,0.67663443,False,True
39374,Zu-5EA4VB7I,@dollemore,videos,214,0.85061246,False,True
39375,S7rSz67CymM,@dollemore,videos,135,0.51423275,False,True
39376,jOhHmJQCUKQ,@dollemore,videos,34,0.57322717,False,True
39377,5dY_USm4ONY,@dollemore,videos,163,0.5639484,False,True
39378,RR1HzZ7Wh0k,@dollemore,videos,62,0.6509906,False,True
39379,6OAAiIr2Ot0,@dollemore,videos,108,0.7450933,False,True
39380,7GLA3YR2hFY,@dollemore,videos,21,0.46907103,False,True
39381,qXKx9iWMfDg,@dollemore,videos,23,0.706256,False,True
39382,r1dUtaqI7_k,@dollemore,videos,24,0.65844446,False,True
39383,I_AGWKej79g,@dollemore,videos,163,0.7592202,False,True
39384,C8y1cqsdDzY,@dollemore,videos,113,0.55970883,False,True
39385,cdfXRCvYN1Y,@dollemore,videos,108,0.7807095,False,True
39386,aQkLUMT_QCo,@dollemore,videos,204,0.56546855,False,True
39387,r2du8GR-Tak,@dollemore,videos,113,0.8033033,False,True
39388,515MMWiE-jQ,@dollemore,videos,129,0.6381622,False,True
39389,iAT1TzQ3KBU,@dollemore,videos,178,0.7211363,False,True
39390,XsEphONIHxY,@dollemore,videos,180,0.53737503,False,True
39391,Cug2gCxCOw4,@dollemore,videos,80,0.59292644,False,True
39392,nPV_E4dhYS4,@dollemore,videos,203,0.65993756,False,True
39393,DN3yJZw1Q7s,@dollemore,videos,36,0.6859939,False,True
39394,TPeTElMMHuM,@dollemore,videos,36,0.69325185,False,True
39395,ekGNIlT7Vmg,@dollemore,videos,36,0.76010305,False,True
39396,wMsfcrPib4g,@dollemore,videos,34,0.6061231,False,True
39397,2LuBSzJnxvM,@dollemore,videos,143,0.6250833,False,True
39398,JGzL_PJrdhY,@dollemore,videos,36,0.6867881,False,True
39399,kHrLZADDdJU,@dollemore,videos,125,0.46752366,False,False
39400,ZstDpWxGG-U,@dollemore,videos,85,0.5488355,False,True
39401,_DID_gDcV0M,@dollemore,videos,194,0.66284394,False,True
39402,woZilx9uHCk,@dollemore,videos,34,0.513798,False,True
39403,tIR8ifwQop0,@dollemore,videos,36,0.6789191,False,True
39404,U8VlRq8VtT0,@dollemore,videos,26,0.5195238,False,True
39405,HheUmpUd2-Q,@dollemore,videos,34,0.6404486,False,True
39406,WNFTckvP3c4,@dollemore,videos,163,0.6771705,False,True
39407,nHW44dxfqQc,@dollemore,videos,194,0.7522989,False,True
39408,D66_wn_HIHo,@dollemore,videos,182,0.6342724,False,True
39409,Q0-Hm3-5Zu8,@dollemore,videos,203,0.53693813,False,True
39410,BpKRPanOhDo,@dollemore,videos,46,0.61944276,False,True
39411,l4oVBJx0Skg,@dollemore,videos,0,0.55187136,False,True
39412,AwTdBGUJwHE,@dollemore,videos,124,0.7649089,False,True
39413,UmrU4f3zbPI,@dollemore,videos,0,0.6241471,False,True
39414,x2MHz8ouBII,@dollemore,videos,203,0.57942015,False,True
39415,pc8xczdt6XU,@dollemore,videos,89,0.5873651,False,True
39416,eCkKv-v421k,@dollemore,videos,36,0.6062695,False,True
39417,Ut_8nfocVRM,@dollemore,videos,36,0.6978287,False,True
39418,gP9PBozVDxY,@dollemore,videos,89,0.7247508,False,True
39419,gc8-dY0hjJg,@dollemore,videos,89,0.6645698,False,True
39420,tb1Qtb9Ov9Q,@dollemore,videos,217,0.5838108,False,True
39421,9B1S5a1PlwE,@dollemore,videos,182,0.60957277,False,True
39422,90DhBKBA9m4,@dollemore,videos,201,0.77296615,False,True
39423,B8hnkMlYnHU,@dollemore,videos,79,0.49542567,False,True
39424,ujd0mFxGGsA,@dollemore,videos,203,0.631748,False,True
39425,UjGBGfXVxfw,@dollemore,videos,217,0.57909715,False,True
39426,FBajNGcb5-M,@dollemore,videos,61,0.7911529,False,True
39427,rMhR1vL3ALk,@dollemore,videos,145,0.7889607,False,True
39428,t6Jm98hIhEI,@dollemore,videos,62,0.6712801,False,True
39429,4h2ib_1HAYc,@dollemore,videos,34,0.7591334,False,True
39430,7sNCurRV5Mo,@dollemore,videos,62,0.70615,False,True
39431,NO7yLHxFdMQ,@dollemore,videos,167,0.7020901,False,True
39432,w9VWdwvRYVE,@dollemore,videos,24,0.587021,False,True
39433,GCpoQmBDhwI,@dollemore,videos,14,0.68252975,False,True
39434,BrTDZc7XGv0,@dollemore,videos,217,0.47879365,False,True
39435,Dy48hpTwyFU,@dollemore,videos,33,0.6760682,False,True
39436,cJkHZWJJUZg,@dollemore,videos,16,0.6067025,False,True
39437,7-aZ35rB18g,@dollemore,videos,97,0.6221786,False,True
39438,ekjqpcTT6cg,@dollemore,videos,190,0.6139789,False,True
39439,e-xbvjUFRWI,@dollemore,videos,33,0.6937464,False,True
39440,d0Jd-lBKSRE,@dollemore,videos,66,0.71269226,False,True
39441,kplP0pxn8Tg,@dollemore,videos,178,0.67376506,False,True
39442,MO2D53bO8yg,@dollemore,videos,178,0.5866409,False,True
39443,_ol2K3LbkeI,@dollemore,videos,167,0.701482,False,True
39444,XZocm3XkuEQ,@dollemore,videos,163,0.73856825,False,True
39445,I0ci9fvLbHo,@dollemore,videos,26,0.58631444,False,True
39446,20h_KbXk1AY,@dollemore,videos,163,0.7509498,False,True
39447,dgkx0vdAcdQ,@dollemore,videos,44,0.6337808,False,True
39448,O5TCwbCFyBM,@dollemore,videos,24,0.6794359,False,True
39449,kFModxoeVkY,@dollemore,videos,113,0.8515003,False,True
39450,3gClL7UP8ZQ,@dollemore,videos,136,0.6235827,False,True
39451,eWsj_6kRTTc,@dollemore,videos,21,0.76289403,False,True
39452,8RDR_XATpl8,@dollemore,videos,14,0.60511994,False,True
39453,lhNiGLiVcSM,@dollemore,videos,14,0.6454298,False,True
39454,veFYiV3ZOo8,@dollemore,videos,113,0.74160063,False,True
39455,o82rDb1keKU,@dollemore,videos,62,0.46545592,False,True
39456,-EM7KlKA2ng,@dollemore,videos,44,0.5760307,False,True
39457,BfvehEaL6IA,@dollemore,videos,21,0.8043498,False,True
39458,UsZecAhHJWM,@dollemore,videos,113,0.6195014,False,True
39459,qwzWpMB5EVA,@dollemore,videos,101,0.6879526,False,True
39460,uBQNqmSrDNE,@dollemore,videos,35,0.7426611,False,True
39461,cCI4s3dStuY,@dollemore,videos,136,0.7954549,False,True
39462,5E6S9H4BWyg,@dollemore,videos,17,0.5500296,False,True
39463,aXl0hVXhQ7Y,@dollemore,videos,113,0.6269692,False,True
39464,UG7vHKXtEq0,@dollemore,videos,176,0.8472464,False,True
39465,Wi9LSK2OaA8,@dollemore,videos,174,0.6113685,False,True
39466,6lkRFZhc5HE,@dollemore,videos,34,0.6253191,False,True
39467,Dok1UVzRrkM,@dollemore,videos,51,0.5053478,False,True
39468,eKwQo0maa4s,@dollemore,videos,17,0.5184233,False,True
39469,wlucZoE0QzA,@dollemore,videos,16,0.6057955,False,True
39470,cAk9q2HHLUQ,@dollemore,videos,174,0.62079835,False,True
39471,KNP2p8JxAio,@dollemore,videos,43,0.7427817,False,True
39472,mga_Ch-YUcs,@dollemore,videos,40,0.6103046,False,True
39473,l3gKt7eBD4I,@dollemore,videos,181,0.63077545,False,True
39474,J83pITrvZhc,@dollemore,videos,14,0.62438726,False,True
39475,7Ky1qEYZtT8,@dollemore,videos,24,0.59881186,False,True
39476,TLiP8iwDYU8,@dollemore,videos,14,0.49357167,False,True
39477,1VN6l0b2mhs,@dollemore,videos,24,0.6461256,False,True
39478,fNIdEZeefMw,@dollemore,videos,46,0.55752236,False,True
39479,PO4VqqrNBiE,@dollemore,videos,24,0.57338387,False,True
39480,N22QtbwsFmQ,@dollemore,videos,3,0.665448,False,True
39481,JEhFy2m8P-E,@dollemore,videos,66,0.7540561,False,True
39482,Rg7KkD7ske4,@dollemore,videos,125,0.43050465,True,False
39483,uVHBfJ7ch-A,@dollemore,videos,145,0.7020473,False,True
39484,82easDwbB8Q,@dollemore,videos,24,0.5262229,False,True
