creator,genre,n_titles,n_chars_mean,n_tokens_mean,mean_word_len_mean,n_chars_raw_mean,allcaps_word_share_mean,has_allcaps_word_p100,full_caps_title_p100,cap_token_share_mean,lowercase_start_p100,q_mark_p100,excl_p100,multi_punct_p100,colon_p100,pipe_p100,ellipsis_p100,trailing_ellipsis_p100,quotes_p100,brackets_p100,dash_p100,emoji_count_p100,emoji_p100,digit_p100,dollar_p100,percent_p100,hashtag_p100,at_mention_p100,comma_p100,period_end_p100,year_mention_p100,first_sg_p100,first_pl_p100,second_person_p100,contraction_p100,imperative_p100,q_word_start_p100,wh_any_p100,intensifier_p100,superlative_p100,shock_word_p100,pos_eval_p100,neg_eval_p100,negation_p100,violence_verb_p100,hedge_p100,discourse_marker_p100,nominalisation_p100,n_person_p100,n_org_p100,n_gpe_p100,has_person_p100,entity_first_p100,how_to_p100,explainer_p100,why_marker_p100,curiosity_lex_p100,fwd_ref_start_p100,listicle_p100,reaction_lex_p100,interview_lex_p100,confrontation_lex_p100,lead_colon_label_p100,lead_breaking_p100,lead_live_p100,pipe_segments_raw_mean,colon_segments_raw_mean,brackets_raw_p100,brand_stripped_p100,episode_raw_p100,date_raw_p100,quoted_speech_p100,has_finite_verb_p100,past_tense_p100,present_tense_p100,modal_p100,future_will_p100,det_share_mean,stopword_share_mean,propn_share_mean,noun_share_mean,verb_share_mean,adj_share_mean,adv_share_mean,num_share_mean,vader_neg_mean,vader_pos_mean,vader_compound_mean,formulaic_p100,n_rows,n_unique,repeat_share,low_n,group,organisation,clipper,n_tokens_total,heaps_beta_1000,heaps_sd_1000,zipf_1000,zipf_sd_1000,heaps_beta_1500,heaps_sd_1500,zipf_1500,zipf_sd_1500,heaps_beta_3000,heaps_sd_3000,zipf_3000,zipf_sd_3000
@FoxNews,streams,597,61.494137353433835,9.529313232830821,5.550115332276136,61.6499162479062,0.07974866190946593,40.20100502512563,0.16750418760469013,0.36305549094493816,0.33500837520938026,0.33500837520938026,0.0,0.0,15.912897822445563,1.8425460636515913,0.16750418760469013,0.0,8.375209380234507,0.0,3.350083752093802,0.0,0.0,9.212730318257957,0.6700167504187605,0.16750418760469013,0.6700167504187605,0.0,12.227805695142377,0.6700167504187605,1.8425460636515913,0.33500837520938026,4.522613065326634,0.8375209380234505,0.5025125628140703,10.887772194304858,0.6700167504187605,0.6700167504187605,0.5025125628140703,2.1775544388609713,10.720268006700168,2.680067001675042,4.355108877721943,1.507537688442211,3.5175879396984926,2.680067001675042,0.16750418760469013,35.845896147403685,59.12897822445561,68.00670016750419,50.753768844221106,51.59128978224455,45.56113902847571,0.0,0.0,0.16750418760469013,0.16750418760469013,0.0,0.0,0.5025125628140703,13.735343383584588,1.8425460636515913,11.892797319932999,0.6700167504187605,10.720268006700168,1.018425460636516,0.16415410385259632,0.0,0.6700167504187605,0.0,0.0,8.040201005025125,76.38190954773869,10.050251256281408,73.70184254606366,1.8425460636515913,1.1725293132328307,0.017945836446427638,0.169880626538918,0.3348598623656187,0.2653571692629209,0.11735106883857603,0.04973482201359202,0.00802768378981488,0.009160961847187092,0.0955142378559464,0.056626465661641534,-0.06832629815745393,28.14070351758794,607,597,0.0165,False,right,Fox News,False,5721,0.8297452402938463,0.025357991502001277,0.6493011929647199,0.027286481445291628,0.8162289778710103,0.021127133750892563,0.6928385126063349,0.020732815491023526,0.7923974368663974,0.016368181731373405,0.7566466138297896,0.009248677448264575
@FoxNews,videos,7727,58.82425262068073,9.403002458910315,5.194512466069806,59.1088391354989,0.18376670294934364,78.80160476252102,0.5694318623010224,0.40733652886208094,0.19412449851171218,2.6789180794616283,3.4683577067425913,0.24589103144816876,68.707130839912,0.15529959880936975,8.657952633622363,8.321470169535395,23.954963116345283,0.6729649281739356,0.711789827876278,0.0,0.0,6.406108450886502,0.6341400284715931,0.09059143263879901,0.012941633234114146,0.0,12.55338423709072,0.0,0.5176653293645658,2.3812605150770025,13.98990552607739,1.9153617186488934,6.639057849100556,3.6754238384884177,1.087097191665588,5.034295328070402,3.55894913938139,5.539019024200854,17.587679565161125,2.225960916267633,5.940209654458393,8.412061602174195,9.123851430050472,10.909796816358226,0.6082567620033649,25.19735990682024,44.195677494499805,43.14740520253656,62.09395625727967,39.381389931409345,35.34360036236573,0.05176653293645658,0.9965057590267892,0.1423579655752556,1.6306457874983822,0.38824899702342436,0.0,1.1776886243043871,8.787368965963505,2.225960916267633,21.48311116862948,11.078038048401709,1.1259220913679306,1.001811828652776,0.6890125533842371,0.6729649281739356,1.8118286527759802,0.0,1.798887019541866,28.44570984858289,75.52737155429016,25.66325870324835,63.206936715413484,7.700271774297916,2.303610715672318,0.028933665832687108,0.24073028405629282,0.2214672022921758,0.21530920881017218,0.13996362118156117,0.0579033757809937,0.019853966765255415,0.009879786682565207,0.16352310081532287,0.06032056425520901,-0.16519635045942796,48.44053319528925,7730,7727,0.0004,False,right,Fox News,False,73268,0.8595918010163196,0.016930665392020504,0.6367723615779928,0.02246355208204971,0.8517406942773877,0.01501828908098226,0.6669007071215303,0.021062323008794438,0.8356826182520904,0.01176090060472431,0.7137187469237812,0.015204555989207731
@FoxNewsChannelClips,videos,5421,63.52702453421878,10.029883785279468,5.316923580840264,63.51448072311381,0.1685234882116291,72.90167865707434,0.5534034311012728,0.3558335412786241,0.2398081534772182,2.213613724405091,1.2543811104962184,0.036893562073418186,56.00442722744881,0.0,2.0106991330012915,1.8815716657443278,27.098321342925658,0.0,0.16602102933038185,0.0,0.0,7.434052757793765,0.7932115845784911,0.2951484965873455,0.018446781036709093,0.0,15.27393469839513,0.09223390518354548,0.996126175982291,1.6971038553772366,9.241837299391257,1.4941892639734367,5.718502121379819,2.8592510606899095,1.733997417450655,5.128205128205128,3.3942077107544733,6.013650617967165,13.503043718871059,2.8039107175797824,6.032097399003874,8.171923999262129,9.352517985611511,8.688433868289984,0.8116583656152001,29.75465781221177,46.68880280391072,45.471315255487916,49.548053864600625,40.85961999631064,36.28481829920679,0.09223390518354548,1.162147205312673,0.22136137244050913,1.6971038553772366,0.9407858328721639,0.0,0.774764803541782,9.020475926950747,3.541781959048146,10.459324847814058,1.0330197380557091,0.5165098690278546,1.0,0.5605976757055894,0.0,0.018446781036709093,0.0,0.018446781036709093,35.62073418188526,78.93377605607822,23.814794318391442,68.51134477033757,8.651540306216566,3.0806124331304185,0.030707770492232743,0.2166655351843543,0.2132866327288471,0.23579856236444507,0.14189446903079306,0.06300823459871263,0.014154766047131648,0.009641058942301444,0.12877292012543812,0.08610422431285741,-0.07156657443276149,27.596384430916803,5421,5421,0.0,False,right,Fox News,True,54885,0.8858002371569565,0.018503993173852557,0.6001223908147713,0.03084853159731648,0.8768487812762367,0.014319832283911565,0.6191059170459797,0.018175099403905805,0.8594473578231755,0.010591701163779934,0.648730080341216,0.011501842180086859
@FreshFitMiami,streams,73,64.41095890410959,11.315068493150685,4.673610426863852,64.42465753424658,0.10595266940955901,63.013698630136986,1.36986301369863,0.9710653065709473,0.0,17.80821917808219,49.31506849315068,12.32876712328767,4.10958904109589,0.0,12.32876712328767,10.95890410958904,0.0,0.0,0.0,0.0,0.0,19.17808219178082,0.0,1.36986301369863,0.0,2.73972602739726,4.10958904109589,1.36986301369863,1.36986301369863,0.0,15.068493150684931,5.47945205479452,23.28767123287671,1.36986301369863,8.21917808219178,19.17808219178082,8.21917808219178,20.54794520547945,10.95890410958904,1.36986301369863,4.10958904109589,10.95890410958904,6.8493150684931505,2.73972602739726,1.36986301369863,12.32876712328767,42.465753424657535,31.506849315068493,17.80821917808219,41.0958904109589,38.35616438356164,6.8493150684931505,1.36986301369863,1.36986301369863,6.8493150684931505,6.8493150684931505,0.0,2.73972602739726,35.61643835616438,2.73972602739726,1.36986301369863,2.73972602739726,0.0,1.0,0.0410958904109589,0.0,0.0,0.0,0.0,5.47945205479452,67.12328767123287,34.24657534246575,56.16438356164384,13.698630136986301,1.36986301369863,0.050284882080538496,0.27682368600717555,0.354672574368942,0.08568137693745963,0.1552831718891422,0.030967157642469316,0.026678132586462032,0.01748040469858152,0.0748082191780822,0.09094520547945206,0.03751917808219178,10.95890410958904,80,73,0.0875,False,right,Fresh & Fit,False,827,,,,,,,,,,,,
@FreshFitMiami,videos,98,68.73469387755102,11.642857142857142,4.903053311558951,68.6734693877551,0.05583464154892726,52.04081632653062,0.0,0.8863059842651679,1.0204081632653061,16.3265306122449,88.77551020408163,7.142857142857142,0.0,1.0204081632653061,6.122448979591836,1.0204081632653061,3.061224489795918,0.0,0.0,0.0,0.0,18.367346938775512,4.081632653061225,0.0,0.0,0.0,9.183673469387756,0.0,2.0408163265306123,0.0,0.0,2.0408163265306123,10.204081632653061,1.0204081632653061,17.346938775510203,42.857142857142854,12.244897959183673,14.285714285714285,25.510204081632654,6.122448979591836,7.142857142857142,10.204081632653061,17.346938775510203,4.081632653061225,4.081632653061225,30.612244897959183,51.02040816326531,19.387755102040817,3.061224489795918,43.87755102040816,45.91836734693878,2.0408163265306123,12.244897959183673,2.0408163265306123,7.142857142857142,7.142857142857142,0.0,0.0,27.55102040816326,8.16326530612245,0.0,0.0,0.0,1.010204081632653,0.0,0.0,0.0,0.0,0.0,1.0204081632653061,84.6938775510204,21.428571428571427,72.44897959183673,13.26530612244898,0.0,0.05656819796517437,0.27628437396831595,0.3289573595165855,0.0947765157578259,0.14548945940000646,0.033187731644877656,0.022521728471608424,0.013650278260355699,0.1571938775510204,0.14453061224489797,-0.0377295918367347,14.285714285714285,98,98,0.0,False,right,Fresh & Fit,False,1160,0.7770843971578583,0.017239318454105215,0.7143542370477048,0.00932916661351789,,,,,,,,
@GeopoliticalEconomyReport,videos,67,65.7910447761194,11.522388059701493,4.692008923911909,65.7910447761194,0.08842503398669935,43.28358208955223,0.0,0.2475979244635961,0.0,7.462686567164178,4.477611940298507,0.0,35.82089552238806,0.0,0.0,0.0,7.462686567164178,0.0,5.970149253731343,0.0,0.0,2.9850746268656714,2.9850746268656714,0.0,0.0,0.0,32.83582089552239,1.4925373134328357,0.0,0.0,41.7910447761194,2.9850746268656714,7.462686567164178,0.0,16.417910447761194,25.37313432835821,5.970149253731343,8.955223880597014,73.13432835820896,2.9850746268656714,13.432835820895523,10.44776119402985,10.44776119402985,4.477611940298507,2.9850746268656714,20.8955223880597,10.44776119402985,31.343283582089555,143.28358208955223,8.955223880597014,26.865671641791046,0.0,8.955223880597014,14.925373134328357,17.91044776119403,2.9850746268656714,0.0,0.0,22.388059701492537,1.4925373134328357,0.0,2.9850746268656714,0.0,1.0,0.3582089552238806,0.0,0.0,0.0,0.0,1.4925373134328357,92.53731343283582,32.83582089552239,83.5820895522388,13.432835820895523,7.462686567164178,0.07460670333573619,0.31502821717864926,0.1775507555970566,0.19653629323815544,0.18780201534522037,0.06403935569177471,0.017427668509527018,0.00384917517674784,0.23316417910447762,0.08061194029850746,-0.31555820895522385,5.970149253731343,67,67,0.0,False,left,Geopolitical Economy Report,False,772,,,,,,,,,,,,
@GlennKirschner2,videos,244,57.795081967213115,8.98360655737705,5.490831862809322,57.80327868852459,0.11601890020404967,59.83606557377049,0.4098360655737705,0.8474487545696563,0.4098360655737705,4.098360655737705,74.59016393442623,0.4098360655737705,9.836065573770492,0.0,1.2295081967213115,0.0,10.655737704918032,0.4098360655737705,0.0,0.0,0.0,9.836065573770492,3.278688524590164,0.0,0.0,0.0,11.885245901639344,0.819672131147541,0.4098360655737705,0.819672131147541,5.737704918032787,1.2295081967213115,2.459016393442623,4.098360655737705,2.8688524590163933,2.8688524590163933,1.639344262295082,2.459016393442623,9.01639344262295,3.6885245901639343,10.245901639344263,8.60655737704918,6.557377049180328,2.0491803278688523,0.819672131147541,41.39344262295082,40.16393442622951,75.0,10.245901639344263,33.19672131147541,53.278688524590166,0.0,0.819672131147541,0.0,2.0491803278688523,3.278688524590164,0.0,0.0,9.426229508196721,1.2295081967213115,0.0,0.4098360655737705,0.0,1.0,0.10245901639344263,0.4098360655737705,0.0,0.0,0.0,11.065573770491802,42.62295081967213,12.704918032786885,31.147540983606557,7.377049180327869,3.278688524590164,0.03901608740430874,0.20820494831162623,0.4499845314615908,0.06643907634854446,0.09314669603448597,0.018867073607309864,0.01144218163200044,0.008103652347866428,0.21321721311475408,0.0638811475409836,-0.24288360655737704,24.18032786885246,246,244,0.0081,False,left,Glenn Kirschner,False,2192,0.8185727565700146,0.01898700297382656,0.6940347712825854,0.01628322884721344,0.8041941661342348,0.015055285291181724,0.7236535496555847,0.008907193739246571,,,,
@GrahamAllen,videos,247,56.392712550607285,9.526315789473685,4.953019613090463,56.37246963562753,0.07434666098633709,36.84210526315789,0.8097165991902834,0.8684813611939118,0.0,10.931174089068826,15.789473684210526,8.097165991902834,2.834008097165992,0.0,5.668016194331984,2.834008097165992,8.097165991902834,2.42914979757085,1.214574898785425,0.0,0.0,8.906882591093117,1.214574898785425,0.4048582995951417,0.0,0.0,9.7165991902834,0.0,1.214574898785425,8.097165991902834,3.2388663967611335,2.834008097165992,5.263157894736842,2.42914979757085,3.643724696356275,6.882591093117409,3.2388663967611335,4.8582995951417,26.31578947368421,1.214574898785425,19.838056680161944,7.6923076923076925,12.955465587044534,2.42914979757085,2.42914979757085,20.647773279352226,49.797570850202426,56.68016194331984,20.647773279352226,41.29554655870445,61.53846153846154,0.4048582995951417,4.4534412955465585,1.214574898785425,7.28744939271255,2.42914979757085,0.0,1.214574898785425,11.740890688259109,4.8582995951417,0.4048582995951417,1.214574898785425,0.0,1.0,0.02834008097165992,2.42914979757085,0.0,0.4048582995951417,0.0,6.0728744939271255,67.20647773279353,26.31578947368421,55.06072874493927,4.8582995951417,2.0242914979757085,0.05794642829055784,0.269155220622832,0.4130865860942571,0.07728837325044442,0.13332959390918053,0.02156455218196109,0.021567608055462307,0.009828411756815763,0.18572874493927125,0.06645748987854251,-0.2216724696356275,10.121457489878543,247,247,0.0,False,right,Graham Allen,False,2359,0.8495872617947807,0.025461557089605073,0.65904676977658,0.019161204827645145,0.8382307831529043,0.020902267974856815,0.679173056809362,0.013202253161400383,,,,
@HangOutwithSeanHannity,videos,154,54.967532467532465,9.214285714285714,4.998362766382247,64.9090909090909,0.03916366822210978,26.623376623376622,0.0,0.8994378817430765,0.0,5.844155844155844,1.948051948051948,0.6493506493506493,44.8051948051948,0.0,2.5974025974025974,0.0,22.727272727272727,0.6493506493506493,2.5974025974025974,0.0,0.0,9.740259740259742,0.6493506493506493,0.0,0.0,0.0,7.142857142857142,0.0,3.2467532467532463,13.636363636363635,2.5974025974025974,3.896103896103896,9.740259740259742,0.0,8.441558441558442,28.57142857142857,5.844155844155844,7.792207792207792,18.83116883116883,1.2987012987012987,1.948051948051948,11.03896103896104,7.142857142857142,3.2467532467532463,0.0,21.428571428571427,80.51948051948052,31.818181818181817,6.493506493506493,72.07792207792207,64.28571428571429,0.0,7.792207792207792,3.2467532467532463,6.493506493506493,5.194805194805195,0.0,0.0,13.636363636363635,3.2467532467532463,1.2987012987012987,0.0,0.0,1.344155844155844,0.44805194805194803,0.6493506493506493,34.41558441558442,0.0,0.0,16.883116883116884,68.83116883116884,41.55844155844156,40.25974025974026,3.896103896103896,1.948051948051948,0.061601856114792866,0.2548763105581287,0.4175952433091772,0.06384036767917592,0.12336716035049436,0.01860504147454813,0.0164047739248274,0.011084309756960635,0.13812337662337662,0.07365584415584416,-0.11713051948051947,23.376623376623375,154,154,0.0,False,right,Sean Hannity,False,1453,0.8397619458216248,0.016891533184725735,0.5558438805790099,0.011377405356064862,,,,,,,,
@HasanAbi,streams,7,85.42857142857143,13.714285714285714,5.041679748822605,85.42857142857143,0.989010989010989,100.0,100.0,0.9880952380952381,0.0,57.14285714285714,42.857142857142854,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,14.285714285714285,0.0,471.42857142857144,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,14.285714285714285,0.0,0.0,0.0,14.285714285714285,28.57142857142857,128.57142857142858,57.14285714285714,242.85714285714283,85.71428571428571,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,14.285714285714285,0.0,1.1428571428571428,0.0,14.285714285714285,0.0,0.0,0.0,0.0,85.71428571428571,28.57142857142857,85.71428571428571,0.0,0.0,0.008403361344537815,0.14210491889063318,0.4039315088076698,0.27326750476905276,0.08703554787146119,0.03605202846688915,0.006493506493506494,0.0,0.108,0.02842857142857143,-0.14450000000000002,0.0,7,7,0.0,True,left,HasanAbi,False,96,,,,,,,,,,,,
@HasanAbi,videos,591,30.658206429780034,5.399323181049069,4.637524554783438,30.63113367174281,0.5596454635794736,60.236886632825716,54.653130287648054,0.7829351512684846,6.429780033840947,11.16751269035533,9.983079526226735,7.4450084602368864,1.353637901861252,1.5228426395939088,21.31979695431472,20.642978003384094,3.5532994923857872,0.1692047377326565,0.5076142131979695,0.676818950930626,0.1692047377326565,2.030456852791878,0.1692047377326565,0.0,0.0,0.0,0.676818950930626,1.1844331641285957,0.1692047377326565,12.859560067681894,5.752961082910321,1.1844331641285957,8.121827411167512,2.5380710659898478,9.813874788494077,6.937394247038917,6.937394247038917,3.5532994923857872,10.490693739424705,2.199661590524535,10.998307952622675,6.260575296108291,5.752961082910321,1.6920473773265652,4.060913705583756,7.7834179357022,27.241962774957702,20.304568527918782,22.165820642978005,24.534686971235196,32.656514382402705,0.0,1.015228426395939,1.015228426395939,1.8612521150592216,17.93570219966159,0.0,0.1692047377326565,6.260575296108291,1.8612521150592216,0.8460236886632826,0.5076142131979695,0.0,1.015228426395939,0.01353637901861252,0.1692047377326565,0.0,0.0,0.0,2.3688663282571913,77.66497461928934,25.380710659898476,54.314720812182735,6.260575296108291,1.8612521150592216,0.04896317021951539,0.3498556341195935,0.20746632339271934,0.12072602618287898,0.21915806979258753,0.05344683282500541,0.04353158122193655,0.004071656863535036,0.16617766497461928,0.05645685279187817,-0.12146294416243654,14.551607445008461,597,591,0.0101,False,left,HasanAbi,False,3200,0.829798368590103,0.018349452252639047,0.6791720088100103,0.019926870037584546,0.8179920950582311,0.015376241992846953,0.7135513147562917,0.0195170304784891,0.7969403865777146,0.012291871049696616,0.780774526878992,0.004326411969002413
@HasanAbiVODs3,videos,163,46.423312883435585,7.558282208588957,4.824552943648036,47.33742331288344,0.0749881849575101,24.539877300613497,1.2269938650306749,0.8789904199413402,0.0,1.2269938650306749,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,5.521472392638037,54.601226993865026,7.361963190184049,3.067484662576687,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,0.0,0.0,1.2269938650306749,0.6134969325153374,1.2269938650306749,4.9079754601226995,0.6134969325153374,19.018404907975462,0.6134969325153374,8.588957055214724,40.49079754601227,120.85889570552146,22.085889570552148,33.12883435582822,98.77300613496932,0.0,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,11.042944785276074,3.067484662576687,0.0,0.0,0.0,1.0,0.0,5.521472392638037,0.0,0.0,100.0,0.0,12.269938650306749,2.4539877300613497,10.429447852760736,0.0,0.6134969325153374,0.006796407409904343,0.03763797201635527,0.4137103889259882,0.03956996667114618,0.016181576364911115,0.005339456846133136,0.0048730320999004414,0.2745415850877927,0.03530061349693251,0.019,-0.022961349693251535,98.77300613496932,163,163,0.0,False,left,HasanAbi,True,1232,0.7620526292897051,0.04376416680061948,0.8542393355008224,0.012099294695728,,,,,,,,
@HasanReactionsfanTwo,videos,319,52.457680250783696,8.32601880877743,5.414968682484356,66.57680250783699,0.1736475863043261,81.19122257053291,0.0,0.9169575635092876,0.0,2.8213166144200628,5.015673981191222,0.9404388714733543,1.8808777429467085,20.689655172413794,0.3134796238244514,0.3134796238244514,2.19435736677116,9.090909090909092,0.0,0.0,0.0,10.344827586206897,0.9404388714733543,0.6269592476489028,0.0,0.0,2.8213166144200628,0.6269592476489028,0.6269592476489028,1.5673981191222568,5.956112852664576,0.3134796238244514,4.702194357366771,8.463949843260188,3.761755485893417,2.8213166144200628,3.761755485893417,4.38871473354232,23.197492163009404,1.8808777429467085,11.285266457680251,5.329153605015674,17.55485893416928,0.9404388714733543,1.2539184952978055,18.181818181818183,84.95297805642633,56.42633228840125,18.808777429467085,57.993730407523515,64.26332288401254,0.0,1.2539184952978055,1.2539184952978055,2.8213166144200628,1.2539184952978055,0.0,22.570532915360502,11.598746081504702,7.523510971786834,0.9404388714733543,0.0,0.0,1.9905956112852665,0.018808777429467086,9.090909090909092,78.36990595611285,0.0,0.0,2.19435736677116,54.858934169278996,20.37617554858934,43.260188087774296,1.8808777429467085,0.6269592476489028,0.026301695690361896,0.20482154992343077,0.4623211390769404,0.1259787626570918,0.12621185534920407,0.026596532578000404,0.02343058932585025,0.010090151872836732,0.17639184952978057,0.05527899686520376,-0.1806451410658307,27.27272727272727,319,319,0.0,False,left,HasanAbi,True,2657,0.830421828332169,0.01596144670883618,0.6702762180176763,0.018770146364971825,0.816354209903194,0.012883183811777077,0.6963596251078366,0.016885953146212922,,,,
@HasanabiClips,streams,32,40.0625,5.625,5.540550595238095,44.84375,0.7338417658730159,100.0,78.125,0.9822916666666667,0.0,3.125,3.125,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.5,100.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,68.75,12.5,18.75,68.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,3.125,0.0,0.0,0.0,1.0,0.0,0.0,43.75,0.0,46.875,0.0,84.375,12.5,84.375,0.0,0.0,0.051054414335664336,0.3533358134920635,0.34851250669265377,0.234196935621568,0.17032761458312928,0.030283748114630468,0.03863139005602241,0.028904342185592187,0.2799375,0.1345,-0.336903125,62.5,35,32,0.0857,True,left,HasanAbi,True,180,,,,,,,,,,,,
@HasanabiClips,videos,474,66.12025316455696,10.544303797468354,5.329382589594164,67.35021097046413,0.17120450338525545,51.68776371308017,5.485232067510549,0.7927376682775045,1.2658227848101267,2.320675105485232,8.649789029535865,1.0548523206751055,0.21097046413502107,3.5864978902953584,5.9071729957805905,0.42194092827004215,6.329113924050633,0.21097046413502107,4.219409282700422,13.71308016877637,12.658227848101266,7.172995780590717,0.0,0.42194092827004215,0.0,0.0,8.227848101265822,0.0,0.21097046413502107,5.274261603375527,6.5400843881856545,4.641350210970464,8.227848101265822,1.89873417721519,7.59493670886076,7.59493670886076,8.227848101265822,4.430379746835443,31.645569620253166,1.89873417721519,10.337552742616033,7.59493670886076,13.080168776371309,4.008438818565401,3.375527426160337,20.253164556962027,68.77637130801688,81.22362869198312,33.54430379746836,52.109704641350206,51.47679324894515,0.0,2.320675105485232,1.89873417721519,2.5316455696202533,1.89873417721519,0.0,80.80168776371308,16.244725738396625,5.9071729957805905,0.0,0.42194092827004215,0.0,1.0379746835443038,0.002109704641350211,0.21097046413502107,0.0,0.0,0.0,5.69620253164557,69.83122362869199,26.371308016877638,51.68776371308017,5.063291139240507,1.0548523206751055,0.03410678751823871,0.23466671765354996,0.42266355519113485,0.15398109610913818,0.11755558581302203,0.028227992696778212,0.020833791393124388,0.005532942451222421,0.15540717299578058,0.057398734177215194,-0.1799006329113924,28.902953586497894,474,474,0.0,False,left,HasanAbi,True,5072,0.834943331572919,0.021248949542484144,0.8049576227634425,0.03143688339293904,0.8272520092292289,0.018860656175113323,0.7995367769742967,0.022305791429258703,0.8111518204781479,0.014895821626322109,0.79922154422119,0.009281770857723418
@JackCocchiarellaShow,streams,21,39.42857142857143,6.666666666666667,5.21058201058201,39.42857142857143,0.028439153439153438,14.285714285714285,0.0,0.9931972789115646,0.0,4.761904761904762,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,9.523809523809524,19.047619047619047,0.0,4.761904761904762,9.523809523809524,0.0,28.57142857142857,0.0,4.761904761904762,0.0,4.761904761904762,0.0,14.285714285714285,9.523809523809524,38.095238095238095,33.33333333333333,4.761904761904762,38.095238095238095,52.38095238095239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,14.285714285714285,47.61904761904761,0.0,0.0,0.012093726379440664,0.250302343159486,0.430244623101766,0.060563114134542705,0.17188208616780046,0.025020614306328588,0.0725434618291761,0.0,0.29519047619047617,0.018904761904761907,-0.34769523809523806,0.0,21,21,0.0,True,left,Jack Cocchiarella,False,140,,,,,,,,,,,,
@JackCocchiarellaShow,videos,1446,48.96334716459198,8.105117565698478,5.080752776499664,48.79875518672199,0.06642398634099879,18.741355463347166,2.97372060857538,0.9689109031432683,0.0,0.6915629322268326,12.240663900414937,0.06915629322268327,0.8298755186721992,0.0,15.629322268326417,3.4578146611341634,0.06915629322268327,0.13831258644536654,0.0,0.06915629322268327,0.06915629322268327,2.143845089903181,0.0,0.0,0.0,0.0,0.0,0.0,0.2074688796680498,1.590594744121715,1.1756569847856155,0.13831258644536654,7.745504840940526,6.708160442600277,0.2766251728907331,1.9363762102351314,9.95850622406639,4.356846473029045,42.39280774550484,0.06915629322268327,10.16597510373444,4.287690179806362,35.33886583679115,0.0,6.846473029045644,14.59197786998617,52.83540802213002,39.76486860304288,8.022130013831259,46.749654218533884,59.95850622406639,0.06915629322268327,2.0746887966804977,0.13831258644536654,6.915629322268327,5.878284923928077,0.0,0.13831258644536654,5.463347164591978,4.080221300138312,0.7607192254495159,1.3831258644536653,0.0,1.0,0.008298755186721992,0.13831258644536654,0.0,0.0,0.0,0.2074688796680498,60.788381742738586,26.69432918395574,46.058091286307054,3.6652835408022133,0.5532503457814661,0.013022686933475315,0.22706402825697433,0.4449355220620781,0.08561508992006918,0.15005237961669496,0.022505502795959226,0.04772364181077873,0.0015312661059549027,0.2825809128630706,0.035230290456431536,-0.36270809128630704,33.12586445366528,1524,1446,0.0512,False,left,Jack Cocchiarella,False,11835,0.7546645205709006,0.016176377933074047,0.6448501092517289,0.01732703571515965,0.7312977774140654,0.013803475635770437,0.7026052842772194,0.015898687263185513,0.6908630577450675,0.009912059015924252,0.8125752363120631,0.00931491526681876
@JacksonHinkleOfficial,streams,76,53.6578947368421,8.605263157894736,5.114363596929387,53.6578947368421,0.964293747188484,100.0,93.42105263157895,1.0,0.0,6.578947368421052,0.0,0.0,100.0,19.736842105263158,0.0,0.0,5.263157894736842,1.3157894736842104,3.9473684210526314,0.0,0.0,10.526315789473683,0.0,0.0,0.0,1.3157894736842104,19.736842105263158,1.3157894736842104,0.0,0.0,13.157894736842104,18.421052631578945,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,52.63157894736842,0.0,2.631578947368421,3.9473684210526314,23.684210526315788,0.0,0.0,21.052631578947366,60.526315789473685,39.473684210526315,125.0,42.10526315789473,1.3157894736842104,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,6.578947368421052,5.263157894736842,100.0,0.0,97.36842105263158,1.2236842105263157,1.0,1.3157894736842104,0.0,0.0,0.0,3.9473684210526314,78.94736842105263,23.684210526315788,67.10526315789474,0.0,0.0,0.0,0.19314541452699346,0.33168981199625247,0.17763674556437714,0.11420271979482505,0.062300455392560655,0.08715101841833144,0.007805790700527543,0.26303947368421055,0.04180263157894737,-0.36419605263157895,85.52631578947368,78,76,0.0256,False,neutral,Jackson Hinkle,False,655,,,,,,,,,,,,
